wid,block,practice,rt,word,target,lure,key,correct
w2f1698c,1,False,927.0,strawberry,vineyard/sun_aokkqrsxsvimuubo,ziggurat/sun_aiqkruqnfbmiiafv,F,True
w2f1698c,1,False,1150.0,permit,castle/sun_apkncxxjepzqmdyk,grocery/sun_akqpikmgyzrpoilg,D,True
w2f1698c,1,False,795.0,carrot,bookstore/sun_avsybhiblxqxcayh,castle/sun_apkncxxjepzqmdyk,F,True
w2f1698c,1,False,876.0,well,kitchen/sun_aovnyfewezfmgwke,tower/sun_akmnewliaqefdugs,D,True
w2f1698c,1,False,1179.0,walrus,river/sun_amqajokwdeitilnd,greenhouse/sun_apjhtwdcpezmnlze,D,True
w2f1698c,1,False,924.0,suburb,auditorium/sun_ahcmaddzrcfxzuuz,pool/sun_amnkmeojepioccty,D,True
w2f1698c,1,False,851.0,personnel,pool/sun_amnkmeojepioccty,street/sun_amwdevcpkorkaqcv,D,True
w2f1698c,1,False,1268.0,idol,roof/sun_asrztwexxagrlhem,gym/sun_appsvbfzhwrmtrje,D,True
w2f1698c,1,False,1459.0,cue,musuem/sun_akxippvbzxkxmejj,underwater/sun_aktxgxoebrjkepur,D,True
w2f1698c,1,False,723.0,ghost,beach/sun_aawqdbpihmlbwyyn,auditorium/sun_ahcmaddzrcfxzuuz,F,True
w2f1698c,1,False,783.0,tart,underwater/sun_aktxgxoebrjkepur,house/sun_afejjgypgnszvwza,F,True
w2f1698c,1,False,882.0,elephant,windmill/sun_adstnygbbvkhooog,river/sun_amqajokwdeitilnd,D,True
w2f1698c,1,False,1224.0,chimney,skiresort/sun_adyplaxglzqyoynb,windmill/sun_adstnygbbvkhooog,D,True
w2f1698c,1,False,699.0,atom,garage/sun_dqhbnkldvcwhjinp,temple/sun_apdrdxoeskjgfrbj,F,True
w2f1698c,1,False,1186.0,critic,laundryroom/sun_amdxqjichaqshdel,musuem/sun_akxippvbzxkxmejj,F,True
w2f1698c,1,False,784.0,stable,campsite/sun_amejpvolcgftwwch,garage/sun_dqhbnkldvcwhjinp,F,True
w2f1698c,1,False,1447.0,follower,temple/sun_apdrdxoeskjgfrbj,shoppingmall/sun_attlobbjfpnyzslo,D,True
w2f1698c,1,False,1372.0,tiger,downtown/sun_bctdtcqciqgupefg,sky/sun_agpvigtqjmmxbzwp,D,True
w2f1698c,1,False,947.0,transplant,volcano/sun_abmqyijpgbakeqkm,warehouse/sun_abdmrgvlsfpsgxyu,F,True
w2f1698c,1,False,1240.0,dandelion,waterfall/sun_ahssvsymysusmiqw,bookstore/sun_avsybhiblxqxcayh,F,True
w2f1698c,1,False,1023.0,pillow,railway/sun_axeddylwawkspiuo,volcano/sun_abmqyijpgbakeqkm,D,True
w2f1698c,1,False,823.0,finger,house/sun_afejjgypgnszvwza,forest/sun_atlxncsxfmqwisuw,D,True
w2f1698c,1,False,914.0,mister,warehouse/sun_abdmrgvlsfpsgxyu,restaurant/sun_adozleohzzjtcftc,D,True
w2f1698c,1,False,1067.0,patient,computerroom/sun_aknbqkyjmltzjpuf,kitchen/sun_aovnyfewezfmgwke,D,True
w2f1698c,1,False,722.0,daisy,forest/sun_atlxncsxfmqwisuw,subway/sun_axjlvqkyqahstpwg,F,True
w2f1698c,2,False,1181.0,suburb,auditorium/sun_ahcmaddzrcfxzuuz,temple/sun_apdrdxoeskjgfrbj,F,True
w2f1698c,2,False,748.0,chimney,skiresort/sun_adyplaxglzqyoynb,theater/sun_abnbylturqcwwiuz,D,True
w2f1698c,2,False,1241.0,magazine,airport/sun_aajqjnzswlmdcmyl,ranch/sun_airsfxbouimobamd,F,True
w2f1698c,2,False,737.0,rebel,gym/sun_appsvbfzhwrmtrje,volcano/sun_abmqyijpgbakeqkm,D,True
w2f1698c,2,False,1128.0,tiger,downtown/sun_bctdtcqciqgupefg,house/sun_afejjgypgnszvwza,F,True
w2f1698c,2,False,703.0,barracuda,tower/sun_akmnewliaqefdugs,restaurant/sun_adozleohzzjtcftc,F,True
w2f1698c,2,False,1078.0,sand,theater/sun_abnbylturqcwwiuz,laundryroom/sun_amdxqjichaqshdel,D,True
w2f1698c,2,False,1002.0,crook,subway/sun_axjlvqkyqahstpwg,street/sun_amwdevcpkorkaqcv,F,True
w2f1698c,2,False,1147.0,permit,castle/sun_apkncxxjepzqmdyk,ziggurat/sun_aiqkruqnfbmiiafv,F,True
w2f1698c,2,False,1051.0,finger,house/sun_afejjgypgnszvwza,castle/sun_apkncxxjepzqmdyk,F,True
w2f1698c,2,False,917.0,apple,grocery/sun_akqpikmgyzrpoilg,tenniscourt/sun_ayyvmiocpgbwlgot,F,True
w2f1698c,2,False,713.0,carrot,bookstore/sun_avsybhiblxqxcayh,airport/sun_aajqjnzswlmdcmyl,D,True
w2f1698c,2,False,784.0,elephant,windmill/sun_adstnygbbvkhooog,waterfall/sun_ahssvsymysusmiqw,D,True
w2f1698c,2,False,576.0,well,kitchen/sun_aovnyfewezfmgwke,underwater/sun_aktxgxoebrjkepur,D,False
w2f1698c,2,False,851.0,editorial,shoppingmall/sun_attlobbjfpnyzslo,roof/sun_asrztwexxagrlhem,D,True
w2f1698c,2,False,945.0,pillow,railway/sun_axeddylwawkspiuo,computerroom/sun_aknbqkyjmltzjpuf,F,True
w2f1698c,2,False,1112.0,dandelion,waterfall/sun_ahssvsymysusmiqw,downtown/sun_bctdtcqciqgupefg,F,True
w2f1698c,2,False,885.0,personnel,pool/sun_amnkmeojepioccty,vineyard/sun_aokkqrsxsvimuubo,F,True
w2f1698c,2,False,654.0,tart,underwater/sun_aktxgxoebrjkepur,sky/sun_agpvigtqjmmxbzwp,F,True
w2f1698c,2,False,823.0,strawberry,vineyard/sun_aokkqrsxsvimuubo,river/sun_amqajokwdeitilnd,F,True
w2f1698c,2,False,972.0,transplant,volcano/sun_abmqyijpgbakeqkm,skiresort/sun_adyplaxglzqyoynb,F,True
w2f1698c,2,False,872.0,stable,campsite/sun_amejpvolcgftwwch,grocery/sun_akqpikmgyzrpoilg,D,True
w2f1698c,2,False,944.0,mister,warehouse/sun_abdmrgvlsfpsgxyu,gym/sun_appsvbfzhwrmtrje,D,True
w2f1698c,2,False,1229.0,penguin,ranch/sun_airsfxbouimobamd,windmill/sun_adstnygbbvkhooog,F,True
w2f1698c,2,False,876.0,winner,ziggurat/sun_aiqkruqnfbmiiafv,footballfield/sun_byyhmoxeyuabpnes,D,True
w2f1698c,2,False,884.0,follower,temple/sun_apdrdxoeskjgfrbj,shoppingmall/sun_attlobbjfpnyzslo,D,True
w2f1698c,2,False,864.0,idol,roof/sun_asrztwexxagrlhem,kitchen/sun_aovnyfewezfmgwke,D,True
w2f1698c,2,False,710.0,patient,computerroom/sun_aknbqkyjmltzjpuf,musuem/sun_akxippvbzxkxmejj,D,True
w2f1698c,2,False,931.0,daisy,forest/sun_atlxncsxfmqwisuw,greenhouse/sun_apjhtwdcpezmnlze,F,True
w2f1698c,2,False,747.0,cactus,footballfield/sun_byyhmoxeyuabpnes,beach/sun_aawqdbpihmlbwyyn,F,True
w2f1698c,2,False,698.0,quill,sky/sun_agpvigtqjmmxbzwp,pool/sun_amnkmeojepioccty,D,True
w2f1698c,2,False,688.0,cauliflower,greenhouse/sun_apjhtwdcpezmnlze,garage/sun_dqhbnkldvcwhjinp,F,True
w2f1698c,2,False,643.0,empire,street/sun_amwdevcpkorkaqcv,railway/sun_axeddylwawkspiuo,D,True
w2f1698c,2,False,814.0,jeans,tenniscourt/sun_ayyvmiocpgbwlgot,auditorium/sun_ahcmaddzrcfxzuuz,F,True
w2f1698c,2,False,908.0,ghost,beach/sun_aawqdbpihmlbwyyn,tower/sun_akmnewliaqefdugs,D,True
w2f1698c,2,False,702.0,atom,garage/sun_dqhbnkldvcwhjinp,bookstore/sun_avsybhiblxqxcayh,F,True
w2f1698c,2,False,707.0,cue,musuem/sun_akxippvbzxkxmejj,forest/sun_atlxncsxfmqwisuw,F,True
w2f1698c,2,False,699.0,walrus,river/sun_amqajokwdeitilnd,subway/sun_axjlvqkyqahstpwg,F,True
w2f1698c,2,False,943.0,antelope,restaurant/sun_adozleohzzjtcftc,warehouse/sun_abdmrgvlsfpsgxyu,D,True
w2f1698c,2,False,1088.0,critic,laundryroom/sun_amdxqjichaqshdel,campsite/sun_amejpvolcgftwwch,D,True
w2f1698c,2,False,952.0,follower,temple/sun_apdrdxoeskjgfrbj,windmill/sun_adstnygbbvkhooog,F,True
w2f1698c,2,False,594.0,rebel,gym/sun_appsvbfzhwrmtrje,auditorium/sun_ahcmaddzrcfxzuuz,D,True
w2f1698c,2,False,589.0,jeans,tenniscourt/sun_ayyvmiocpgbwlgot,shoppingmall/sun_attlobbjfpnyzslo,D,True
w2f1698c,2,False,929.0,cue,musuem/sun_akxippvbzxkxmejj,kitchen/sun_aovnyfewezfmgwke,D,True
w2f1698c,2,False,638.0,cactus,footballfield/sun_byyhmoxeyuabpnes,restaurant/sun_adozleohzzjtcftc,F,True
w2f1698c,2,False,645.0,permit,castle/sun_apkncxxjepzqmdyk,bookstore/sun_avsybhiblxqxcayh,D,True
w2f1698c,2,False,865.0,pillow,railway/sun_axeddylwawkspiuo,downtown/sun_bctdtcqciqgupefg,D,True
w2f1698c,2,False,741.0,penguin,ranch/sun_airsfxbouimobamd,ziggurat/sun_aiqkruqnfbmiiafv,D,True
w2f1698c,2,False,690.0,well,kitchen/sun_aovnyfewezfmgwke,temple/sun_apdrdxoeskjgfrbj,D,True
w2f1698c,2,False,623.0,elephant,windmill/sun_adstnygbbvkhooog,grocery/sun_akqpikmgyzrpoilg,F,True
w2f1698c,2,False,604.0,personnel,pool/sun_amnkmeojepioccty,ranch/sun_airsfxbouimobamd,D,True
w2f1698c,2,False,584.0,stable,campsite/sun_amejpvolcgftwwch,musuem/sun_akxippvbzxkxmejj,F,True
w2f1698c,2,False,731.0,critic,laundryroom/sun_amdxqjichaqshdel,greenhouse/sun_apjhtwdcpezmnlze,F,True
w2f1698c,2,False,499.0,finger,house/sun_afejjgypgnszvwza,forest/sun_atlxncsxfmqwisuw,D,True
w2f1698c,2,False,952.0,patient,computerroom/sun_aknbqkyjmltzjpuf,volcano/sun_abmqyijpgbakeqkm,D,True
w2f1698c,2,False,577.0,atom,garage/sun_dqhbnkldvcwhjinp,roof/sun_asrztwexxagrlhem,D,True
w2f1698c,2,False,598.0,apple,grocery/sun_akqpikmgyzrpoilg,sky/sun_agpvigtqjmmxbzwp,F,True
w2f1698c,2,False,794.0,crook,subway/sun_axjlvqkyqahstpwg,pool/sun_amnkmeojepioccty,F,True
w2f1698c,2,False,489.0,quill,sky/sun_agpvigtqjmmxbzwp,beach/sun_aawqdbpihmlbwyyn,D,True
w2f1698c,2,False,634.0,chimney,skiresort/sun_adyplaxglzqyoynb,garage/sun_dqhbnkldvcwhjinp,D,True
w2f1698c,2,False,1064.0,tiger,downtown/sun_bctdtcqciqgupefg,warehouse/sun_abdmrgvlsfpsgxyu,D,True
w2f1698c,2,False,672.0,cauliflower,greenhouse/sun_apjhtwdcpezmnlze,computerroom/sun_aknbqkyjmltzjpuf,D,True
w2f1698c,2,False,645.0,mister,warehouse/sun_abdmrgvlsfpsgxyu,theater/sun_abnbylturqcwwiuz,F,True
w2f1698c,2,False,685.0,ghost,beach/sun_aawqdbpihmlbwyyn,house/sun_afejjgypgnszvwza,F,True
w2f1698c,2,False,1093.0,magazine,airport/sun_aajqjnzswlmdcmyl,footballfield/sun_byyhmoxeyuabpnes,F,True
w2f1698c,2,False,535.0,carrot,bookstore/sun_avsybhiblxqxcayh,underwater/sun_aktxgxoebrjkepur,D,True
w2f1698c,2,False,801.0,editorial,shoppingmall/sun_attlobbjfpnyzslo,laundryroom/sun_amdxqjichaqshdel,F,True
w2f1698c,2,False,606.0,tart,underwater/sun_aktxgxoebrjkepur,tower/sun_akmnewliaqefdugs,D,True
w2f1698c,2,False,657.0,strawberry,vineyard/sun_aokkqrsxsvimuubo,waterfall/sun_ahssvsymysusmiqw,D,True
w2f1698c,2,False,726.0,sand,theater/sun_abnbylturqcwwiuz,vineyard/sun_aokkqrsxsvimuubo,F,True
w2f1698c,2,False,554.0,idol,roof/sun_asrztwexxagrlhem,castle/sun_apkncxxjepzqmdyk,D,True
w2f1698c,2,False,676.0,transplant,volcano/sun_abmqyijpgbakeqkm,skiresort/sun_adyplaxglzqyoynb,D,True
w2f1698c,2,False,815.0,antelope,restaurant/sun_adozleohzzjtcftc,railway/sun_axeddylwawkspiuo,D,True
w2f1698c,2,False,606.0,daisy,forest/sun_atlxncsxfmqwisuw,subway/sun_axjlvqkyqahstpwg,F,True
w2f1698c,2,False,766.0,walrus,river/sun_amqajokwdeitilnd,campsite/sun_amejpvolcgftwwch,F,True
w2f1698c,2,False,700.0,barracuda,tower/sun_akmnewliaqefdugs,river/sun_amqajokwdeitilnd,F,True
w2f1698c,2,False,692.0,dandelion,waterfall/sun_ahssvsymysusmiqw,tenniscourt/sun_ayyvmiocpgbwlgot,D,True
w2f1698c,2,False,829.0,suburb,auditorium/sun_ahcmaddzrcfxzuuz,street/sun_amwdevcpkorkaqcv,F,True
w2f1698c,2,False,873.0,winner,ziggurat/sun_aiqkruqnfbmiiafv,gym/sun_appsvbfzhwrmtrje,F,True
w2f1698c,2,False,566.0,empire,street/sun_amwdevcpkorkaqcv,airport/sun_aajqjnzswlmdcmyl,D,True
w9b2b2c8,1,True,3482.0,major,temple/sun_ahuwbjbhgegvnlsq,footballfield/sun_aedcjgjztgoialpm,F,True
w9b2b2c8,1,False,1709.0,critic,campsite/sun_aommnycdukjoaebq,sky/sun_ampvdpptptmciwok,F,True
w9b2b2c8,1,False,3580.0,daisy,greenhouse/sun_apjhtwdcpezmnlze,pool/sun_aexdaltifheurhfa,D,False
w9b2b2c8,1,False,1350.0,tiger,tenniscourt/sun_awnhgqbxdcyrgqvn,railway/sun_alhsawcptyqiooss,F,True
w9b2b2c8,1,False,1340.0,apple,downtown/sun_axbzajoxhnjergfp,tenniscourt/sun_awnhgqbxdcyrgqvn,D,True
w9b2b2c8,1,False,3567.0,walrus,bookstore/sun_azkcgugtqfaunxwq,shoppingmall/sun_aeqagrktttxaasae,F,True
w9b2b2c8,1,False,1306.0,strawberry,ranch/sun_aychrlbscvbnniew,computerroom/sun_aiwdglrsrkkfbgzz,F,True
w9b2b2c8,1,False,1825.0,cauliflower,footballfield/sun_aedcjgjztgoialpm,laundryroom/sun_dgpgttfvjctszkzz,F,True
w9b2b2c8,1,False,1392.0,neck,railway/sun_alhsawcptyqiooss,warehouse/sun_aadtsgkouwrqwvwl,D,True
w9b2b2c8,1,False,1195.0,lover,underwater/sun_asqdtehokuizoxnq,greenhouse/sun_apjhtwdcpezmnlze,F,True
w9b2b2c8,1,False,1168.0,elephant,restaurant/sun_adozleohzzjtcftc,ziggurat/sun_aenpmgoxmkmwaoiq,F,True
w9b2b2c8,1,False,1730.0,parrot,waterfall/sun_ahssvsymysusmiqw,theater/sun_abnbylturqcwwiuz,F,True
w9b2b2c8,1,False,1461.0,tulip,vineyard/sun_agfdrmftdzokxtnc,river/sun_advruofhmqeyqmbx,F,True
w9b2b2c8,1,False,1392.0,tart,computerroom/sun_aiwdglrsrkkfbgzz,volcano/sun_aacjsxcwmkbgvpmb,F,True
w9b2b2c8,1,False,1446.0,saxophone,forest/sun_almbxcurjahdxery,skiresort/sun_ancomucdrbxydgbi,D,True
w9b2b2c8,1,False,1799.0,empire,beach/sun_aawqdbpihmlbwyyn,temple/sun_ahuwbjbhgegvnlsq,F,True
w9b2b2c8,1,False,1257.0,department,laundryroom/sun_dgpgttfvjctszkzz,downtown/sun_axbzajoxhnjergfp,D,True
w9b2b2c8,1,False,2050.0,frog,grocery/sun_afjotbibjndyibuy,tower/sun_asjapgpmkkhijtma,D,True
w9b2b2c8,1,False,1565.0,captive,shoppingmall/sun_aeqagrktttxaasae,gym/sun_awstzxompuovdfck,D,False
w9b2b2c8,1,False,1297.0,handkerchief,theater/sun_abnbylturqcwwiuz,grocery/sun_afjotbibjndyibuy,D,True
w9b2b2c8,1,False,1540.0,enemy,gym/sun_awstzxompuovdfck,street/sun_amjwoyuxrszlicsb,F,True
w9b2b2c8,1,False,1325.0,cactus,sky/sun_ampvdpptptmciwok,restaurant/sun_adozleohzzjtcftc,D,True
w9b2b2c8,1,False,2598.0,seagull,house/sun_admwlghhtfixlbsf,musuem/sun_axbkhklgdaevqxyj,D,True
w9b2b2c8,1,False,2833.0,fellow,pool/sun_aexdaltifheurhfa,beach/sun_aawqdbpihmlbwyyn,F,True
w9b2b2c8,1,False,1476.0,horse,airport/sun_aojbxgadgjyajeaw,forest/sun_almbxcurjahdxery,D,True
w9b2b2c8,1,False,2590.0,patient,warehouse/sun_aadtsgkouwrqwvwl,windmill/sun_alrghzshdjgnywto,F,False
w9b2b2c8,1,False,4864.0,application,auditorium/sun_amogjvmhqoxmxbyg,roof/sun_acfajljanztkmhkr,F,False
w9b2b2c8,1,False,1304.0,eagle,river/sun_advruofhmqeyqmbx,waterfall/sun_ahssvsymysusmiqw,F,True
w9b2b2c8,1,False,1292.0,consumer,musuem/sun_axbkhklgdaevqxyj,campsite/sun_aommnycdukjoaebq,D,True
w9b2b2c8,1,False,3532.0,volunteer,street/sun_amjwoyuxrszlicsb,kitchen/sun_asrcfjusjydonoin,D,True
w9b2b2c8,1,False,2851.0,cue,subway/sun_aoelchwqhnnizmrp,castle/sun_apbjjqvsvrybtdua,D,True
w9b2b2c8,1,False,3357.0,baby,tower/sun_asjapgpmkkhijtma,bookstore/sun_azkcgugtqfaunxwq,D,True
w9b2b2c8,1,False,1635.0,agent,garage/sun_daivjtyepudsqerl,auditorium/sun_amogjvmhqoxmxbyg,F,True
w9b2b2c8,1,False,1709.0,goat,skiresort/sun_ancomucdrbxydgbi,subway/sun_aoelchwqhnnizmrp,F,True
w9b2b2c8,1,False,3705.0,villain,castle/sun_apbjjqvsvrybtdua,garage/sun_daivjtyepudsqerl,F,True
w9b2b2c8,1,False,1575.0,stranger,ziggurat/sun_aenpmgoxmkmwaoiq,underwater/sun_asqdtehokuizoxnq,F,True
w9b2b2c8,1,False,1267.0,community,kitchen/sun_asrcfjusjydonoin,airport/sun_aojbxgadgjyajeaw,D,True
w9b2b2c8,1,False,1853.0,ear,windmill/sun_alrghzshdjgnywto,ranch/sun_aychrlbscvbnniew,D,True
w9b2b2c8,1,False,2795.0,follower,volcano/sun_aacjsxcwmkbgvpmb,vineyard/sun_agfdrmftdzokxtnc,F,True
w9b2b2c8,1,False,1790.0,virus,roof/sun_acfajljanztkmhkr,house/sun_admwlghhtfixlbsf,D,True
w9b2b2c8,2,False,1464.0,tiger,tenniscourt/sun_awnhgqbxdcyrgqvn,airport/sun_aojbxgadgjyajeaw,F,True
w9b2b2c8,2,False,1248.0,major,temple/sun_ahuwbjbhgegvnlsq,computerroom/sun_aiwdglrsrkkfbgzz,F,True
w9b2b2c8,2,False,1093.0,saxophone,forest/sun_almbxcurjahdxery,shoppingmall/sun_aeqagrktttxaasae,F,True
w9b2b2c8,2,False,1355.0,seagull,house/sun_admwlghhtfixlbsf,footballfield/sun_aedcjgjztgoialpm,D,True
w9b2b2c8,2,False,900.0,baby,tower/sun_asjapgpmkkhijtma,street/sun_amjwoyuxrszlicsb,D,True
w9b2b2c8,2,False,1159.0,patient,warehouse/sun_aadtsgkouwrqwvwl,castle/sun_apbjjqvsvrybtdua,F,True
w9b2b2c8,2,False,1111.0,horse,airport/sun_aojbxgadgjyajeaw,waterfall/sun_ahssvsymysusmiqw,F,True
w9b2b2c8,2,False,909.0,cue,subway/sun_aoelchwqhnnizmrp,theater/sun_abnbylturqcwwiuz,F,True
w9b2b2c8,2,False,1182.0,cactus,sky/sun_ampvdpptptmciwok,underwater/sun_asqdtehokuizoxnq,F,True
w9b2b2c8,2,False,844.0,fellow,pool/sun_aexdaltifheurhfa,ziggurat/sun_aenpmgoxmkmwaoiq,D,True
w9b2b2c8,2,False,861.0,elephant,restaurant/sun_adozleohzzjtcftc,tenniscourt/sun_awnhgqbxdcyrgqvn,F,True
w9b2b2c8,2,False,1076.0,daisy,greenhouse/sun_apjhtwdcpezmnlze,temple/sun_ahuwbjbhgegvnlsq,D,True
w9b2b2c8,2,False,776.0,goat,skiresort/sun_ancomucdrbxydgbi,restaurant/sun_adozleohzzjtcftc,F,True
w9b2b2c8,2,False,1284.0,agent,garage/sun_daivjtyepudsqerl,pool/sun_aexdaltifheurhfa,F,True
w9b2b2c8,2,False,994.0,follower,volcano/sun_aacjsxcwmkbgvpmb,tower/sun_asjapgpmkkhijtma,D,True
w9b2b2c8,2,False,897.0,villain,castle/sun_apbjjqvsvrybtdua,vineyard/sun_agfdrmftdzokxtnc,F,True
w9b2b2c8,2,False,1004.0,enemy,gym/sun_awstzxompuovdfck,skiresort/sun_ancomucdrbxydgbi,D,True
w9b2b2c8,2,False,730.0,lover,underwater/sun_asqdtehokuizoxnq,railway/sun_alhsawcptyqiooss,F,True
w9b2b2c8,2,False,831.0,critic,campsite/sun_aommnycdukjoaebq,greenhouse/sun_apjhtwdcpezmnlze,D,True
w9b2b2c8,2,False,709.0,strawberry,ranch/sun_aychrlbscvbnniew,roof/sun_acfajljanztkmhkr,F,True
w9b2b2c8,2,False,1143.0,stranger,ziggurat/sun_aenpmgoxmkmwaoiq,kitchen/sun_asrcfjusjydonoin,D,True
w9b2b2c8,2,False,1207.0,tulip,vineyard/sun_agfdrmftdzokxtnc,musuem/sun_axbkhklgdaevqxyj,F,True
w9b2b2c8,2,False,1443.0,parrot,waterfall/sun_ahssvsymysusmiqw,forest/sun_almbxcurjahdxery,F,True
w9b2b2c8,2,False,996.0,application,auditorium/sun_amogjvmhqoxmxbyg,beach/sun_aawqdbpihmlbwyyn,D,True
w9b2b2c8,2,False,1099.0,handkerchief,theater/sun_abnbylturqcwwiuz,windmill/sun_alrghzshdjgnywto,F,True
w9b2b2c8,2,False,1033.0,frog,grocery/sun_afjotbibjndyibuy,downtown/sun_axbzajoxhnjergfp,F,True
w9b2b2c8,2,False,1106.0,captive,shoppingmall/sun_aeqagrktttxaasae,bookstore/sun_azkcgugtqfaunxwq,D,True
w9b2b2c8,2,False,1139.0,community,kitchen/sun_asrcfjusjydonoin,house/sun_admwlghhtfixlbsf,F,True
w9b2b2c8,2,False,1042.0,neck,railway/sun_alhsawcptyqiooss,volcano/sun_aacjsxcwmkbgvpmb,F,True
w9b2b2c8,2,False,920.0,eagle,river/sun_advruofhmqeyqmbx,campsite/sun_aommnycdukjoaebq,D,True
w9b2b2c8,2,False,902.0,empire,beach/sun_aawqdbpihmlbwyyn,grocery/sun_afjotbibjndyibuy,D,True
w9b2b2c8,2,False,904.0,walrus,bookstore/sun_azkcgugtqfaunxwq,auditorium/sun_amogjvmhqoxmxbyg,F,True
w9b2b2c8,2,False,946.0,volunteer,street/sun_amjwoyuxrszlicsb,subway/sun_aoelchwqhnnizmrp,F,True
w9b2b2c8,2,False,877.0,consumer,musuem/sun_axbkhklgdaevqxyj,river/sun_advruofhmqeyqmbx,D,True
w9b2b2c8,2,False,1151.0,cauliflower,footballfield/sun_aedcjgjztgoialpm,sky/sun_ampvdpptptmciwok,D,True
w9b2b2c8,2,False,868.0,apple,downtown/sun_axbzajoxhnjergfp,laundryroom/sun_dgpgttfvjctszkzz,F,True
w9b2b2c8,2,False,1091.0,department,laundryroom/sun_dgpgttfvjctszkzz,garage/sun_daivjtyepudsqerl,D,True
w9b2b2c8,2,False,1034.0,tart,computerroom/sun_aiwdglrsrkkfbgzz,gym/sun_awstzxompuovdfck,F,True
w9b2b2c8,2,False,931.0,ear,windmill/sun_alrghzshdjgnywto,ranch/sun_aychrlbscvbnniew,F,True
w9b2b2c8,2,False,1019.0,virus,roof/sun_acfajljanztkmhkr,warehouse/sun_aadtsgkouwrqwvwl,D,True
w9b2b2c8,2,False,878.0,baby,tower/sun_asjapgpmkkhijtma,skiresort/sun_ancomucdrbxydgbi,F,True
w9b2b2c8,2,False,1014.0,apple,downtown/sun_axbzajoxhnjergfp,theater/sun_abnbylturqcwwiuz,D,True
w9b2b2c8,2,False,730.0,critic,campsite/sun_aommnycdukjoaebq,restaurant/sun_adozleohzzjtcftc,F,True
w9b2b2c8,2,False,731.0,cactus,sky/sun_ampvdpptptmciwok,subway/sun_aoelchwqhnnizmrp,D,True
w9b2b2c8,2,False,665.0,lover,underwater/sun_asqdtehokuizoxnq,kitchen/sun_asrcfjusjydonoin,F,True
w9b2b2c8,2,False,1292.0,enemy,gym/sun_awstzxompuovdfck,sky/sun_ampvdpptptmciwok,F,True
w9b2b2c8,2,False,1279.0,consumer,musuem/sun_axbkhklgdaevqxyj,grocery/sun_afjotbibjndyibuy,D,True
w9b2b2c8,2,False,864.0,goat,skiresort/sun_ancomucdrbxydgbi,castle/sun_apbjjqvsvrybtdua,F,True
w9b2b2c8,2,False,827.0,fellow,pool/sun_aexdaltifheurhfa,temple/sun_ahuwbjbhgegvnlsq,F,True
w9b2b2c8,2,False,921.0,major,temple/sun_ahuwbjbhgegvnlsq,tower/sun_asjapgpmkkhijtma,F,True
w9b2b2c8,2,False,657.0,tulip,vineyard/sun_agfdrmftdzokxtnc,ziggurat/sun_aenpmgoxmkmwaoiq,F,True
w9b2b2c8,2,False,799.0,saxophone,forest/sun_almbxcurjahdxery,ranch/sun_aychrlbscvbnniew,F,True
w9b2b2c8,2,False,1003.0,community,kitchen/sun_asrcfjusjydonoin,warehouse/sun_aadtsgkouwrqwvwl,D,True
w9b2b2c8,2,False,869.0,walrus,bookstore/sun_azkcgugtqfaunxwq,vineyard/sun_agfdrmftdzokxtnc,F,True
w9b2b2c8,2,False,970.0,daisy,greenhouse/sun_apjhtwdcpezmnlze,auditorium/sun_amogjvmhqoxmxbyg,F,True
