wid,practice,rt,word,target,lure,key,correct
w0221ff0,False,1284.0,tread,auditorium/sun_ahwnrxacspjqqqfm,castle/sun_alsmelmsufuoupht,J,True
w0221ff0,False,1132.0,neck,airport/sun_akhqgzrrubgnwzpa,musuem/sun_argfiirfjlkefabp,J,True
w0221ff0,False,773.0,tiger,railway/sun_aprfapnfngmvbixm,river/sun_atesawsfypjpyefy,J,True
w0221ff0,False,783.0,ozone,pool/sun_aztsporcpcmiibon,garage/sun_deomonrjnryvglit,J,True
w0221ff0,False,712.0,goddess,musuem/sun_argfiirfjlkefabp,forest/sun_anfpmkqemzwfixbm,F,True
w0221ff0,False,781.0,quill,grocery/sun_ajxqnbvuflmzhcig,beach/sun_aabhqzsffoeycgje,J,True
w0221ff0,False,853.0,donor,beach/sun_aabhqzsffoeycgje,pool/sun_aztsporcpcmiibon,F,True
w0221ff0,False,723.0,handkerchief,greenhouse/sun_bmnxsjsqwqcaluzf,gym/sun_awstzxompuovdfck,F,True
w100191b,True,1588.0,tiger,downtown/sun_bctdtcqciqgupefg,pool/sun_aexdaltifheurhfa,J,True
w100191b,False,1168.0,agent,campsite/sun_arwteuvpegqctvcg,downtown/sun_bctdtcqciqgupefg,J,True
w100191b,False,1188.0,permit,computerroom/sun_aknbqkyjmltzjpuf,grocery/sun_aczzweebuokhxnbb,J,True
w100191b,False,922.0,tread,auditorium/sun_amogjvmhqoxmxbyg,castle/sun_aqdmndojwupcntcn,J,True
w100191b,False,878.0,tulip,railway/sun_azmvasvseueupvyd,garage/sun_daivjtyepudsqerl,J,True
w100191b,False,1251.0,tart,garage/sun_daivjtyepudsqerl,gym/sun_auzbqfsaebhgtrig,F,True
w100191b,False,824.0,suburb,musuem/sun_akxippvbzxkxmejj,auditorium/sun_amogjvmhqoxmxbyg,J,True
w100191b,False,946.0,patient,beach/sun_abylvpgvhrpaxgnk,greenhouse/sun_aahkpmrwfcwqyfcf,J,True
w100191b,False,1362.0,critic,pool/sun_aexdaltifheurhfa,beach/sun_abylvpgvhrpaxgnk,F,True
w100191b,False,875.0,jeans,bookstore/sun_aamunjvxvlcyagxh,airport/sun_aajqjnzswlmdcmyl,J,True
w100191b,False,931.0,ear,grocery/sun_aczzweebuokhxnbb,campsite/sun_arwteuvpegqctvcg,F,True
w100191b,False,817.0,baby,forest/sun_atohvclowaousrfh,computerroom/sun_aknbqkyjmltzjpuf,J,True
w100191b,False,743.0,handkerchief,footballfield/sun_ahqkbelqgjflpbjo,forest/sun_atohvclowaousrfh,J,True
w100191b,False,1295.0,villain,kitchen/sun_aqeaevwwwjoqhzvl,bookstore/sun_aamunjvxvlcyagxh,F,True
w100191b,False,2157.0,refrigerator,airport/sun_aajqjnzswlmdcmyl,river/sun_amqajokwdeitilnd,F,False
w100191b,False,760.0,elephant,river/sun_amqajokwdeitilnd,musuem/sun_akxippvbzxkxmejj,F,True
w100191b,False,1785.0,crook,castle/sun_aqdmndojwupcntcn,house/sun_aswyksckmfyarwfk,F,True
w100191b,False,920.0,grizzly,gym/sun_auzbqfsaebhgtrig,kitchen/sun_aqeaevwwwjoqhzvl,F,True
w100191b,False,881.0,tomato,house/sun_aswyksckmfyarwfk,footballfield/sun_ahqkbelqgjflpbjo,J,True
w100191b,False,803.0,carrot,greenhouse/sun_aahkpmrwfcwqyfcf,railway/sun_azmvasvseueupvyd,F,True
w100191b,False,1015.0,crook,castle/sun_aqdmndojwupcntcn,musuem/sun_akxippvbzxkxmejj,J,True
w100191b,False,1287.0,elephant,river/sun_amqajokwdeitilnd,gym/sun_auzbqfsaebhgtrig,F,True
w100191b,False,792.0,suburb,musuem/sun_akxippvbzxkxmejj,pool/sun_aexdaltifheurhfa,J,True
w100191b,False,748.0,tomato,house/sun_aswyksckmfyarwfk,greenhouse/sun_aahkpmrwfcwqyfcf,F,True
w100191b,False,695.0,tulip,railway/sun_azmvasvseueupvyd,bookstore/sun_aamunjvxvlcyagxh,F,True
w100191b,False,779.0,baby,forest/sun_atohvclowaousrfh,kitchen/sun_aqeaevwwwjoqhzvl,F,True
w100191b,False,847.0,ear,grocery/sun_aczzweebuokhxnbb,castle/sun_aqdmndojwupcntcn,F,True
w100191b,False,895.0,villain,kitchen/sun_aqeaevwwwjoqhzvl,campsite/sun_arwteuvpegqctvcg,F,True
w100191b,False,905.0,permit,computerroom/sun_aknbqkyjmltzjpuf,house/sun_aswyksckmfyarwfk,F,True
w100191b,False,1625.0,tart,garage/sun_daivjtyepudsqerl,airport/sun_aajqjnzswlmdcmyl,F,True
w100191b,False,1020.0,handkerchief,footballfield/sun_ahqkbelqgjflpbjo,garage/sun_daivjtyepudsqerl,J,True
w100191b,False,1476.0,critic,pool/sun_aexdaltifheurhfa,downtown/sun_bctdtcqciqgupefg,F,True
w100191b,False,935.0,tiger,downtown/sun_bctdtcqciqgupefg,computerroom/sun_aknbqkyjmltzjpuf,F,True
w100191b,False,1101.0,jeans,bookstore/sun_aamunjvxvlcyagxh,auditorium/sun_amogjvmhqoxmxbyg,J,True
w100191b,False,1125.0,patient,beach/sun_abylvpgvhrpaxgnk,river/sun_amqajokwdeitilnd,F,True
w100191b,False,1201.0,refrigerator,airport/sun_aajqjnzswlmdcmyl,beach/sun_abylvpgvhrpaxgnk,F,True
w100191b,False,950.0,tread,auditorium/sun_amogjvmhqoxmxbyg,footballfield/sun_ahqkbelqgjflpbjo,J,True
w100191b,False,671.0,carrot,greenhouse/sun_aahkpmrwfcwqyfcf,forest/sun_atohvclowaousrfh,F,True
w100191b,False,745.0,grizzly,gym/sun_auzbqfsaebhgtrig,grocery/sun_aczzweebuokhxnbb,J,True
w100191b,False,984.0,agent,campsite/sun_arwteuvpegqctvcg,railway/sun_azmvasvseueupvyd,J,True
w100191b,False,1014.0,patient,beach/sun_abylvpgvhrpaxgnk,railway/sun_azmvasvseueupvyd,J,True
w100191b,False,1274.0,elephant,river/sun_amqajokwdeitilnd,house/sun_aswyksckmfyarwfk,F,True
w100191b,False,802.0,jeans,bookstore/sun_aamunjvxvlcyagxh,campsite/sun_arwteuvpegqctvcg,J,True
w100191b,False,705.0,carrot,greenhouse/sun_aahkpmrwfcwqyfcf,computerroom/sun_aknbqkyjmltzjpuf,F,True
w100191b,False,872.0,villain,kitchen/sun_aqeaevwwwjoqhzvl,pool/sun_aexdaltifheurhfa,F,True
w100191b,False,740.0,tread,auditorium/sun_amogjvmhqoxmxbyg,kitchen/sun_aqeaevwwwjoqhzvl,J,True
w100191b,False,786.0,crook,castle/sun_aqdmndojwupcntcn,bookstore/sun_aamunjvxvlcyagxh,J,True
w100191b,False,797.0,suburb,musuem/sun_akxippvbzxkxmejj,greenhouse/sun_aahkpmrwfcwqyfcf,J,True
w100191b,False,793.0,critic,pool/sun_aexdaltifheurhfa,downtown/sun_bctdtcqciqgupefg,J,True
w100191b,False,939.0,permit,computerroom/sun_aknbqkyjmltzjpuf,garage/sun_daivjtyepudsqerl,F,True
w100191b,False,866.0,baby,forest/sun_atohvclowaousrfh,auditorium/sun_amogjvmhqoxmxbyg,F,True
w100191b,False,750.0,agent,campsite/sun_arwteuvpegqctvcg,forest/sun_atohvclowaousrfh,J,True
w100191b,False,986.0,tulip,railway/sun_azmvasvseueupvyd,footballfield/sun_ahqkbelqgjflpbjo,F,True
w100191b,False,852.0,refrigerator,airport/sun_aajqjnzswlmdcmyl,musuem/sun_akxippvbzxkxmejj,F,True
w100191b,False,1207.0,ear,grocery/sun_aczzweebuokhxnbb,beach/sun_abylvpgvhrpaxgnk,J,True
w100191b,False,656.0,grizzly,gym/sun_auzbqfsaebhgtrig,grocery/sun_aczzweebuokhxnbb,F,True
w100191b,False,640.0,handkerchief,footballfield/sun_ahqkbelqgjflpbjo,river/sun_amqajokwdeitilnd,J,True
w100191b,False,683.0,tomato,house/sun_aswyksckmfyarwfk,airport/sun_aajqjnzswlmdcmyl,J,True
w100191b,False,826.0,tiger,downtown/sun_bctdtcqciqgupefg,gym/sun_auzbqfsaebhgtrig,J,True
w100191b,False,859.0,tart,garage/sun_daivjtyepudsqerl,castle/sun_aqdmndojwupcntcn,F,True
w62d4acb,True,1711.0,tart,beach/sun_aaapvfgggrgorgox,bookstore/sun_aibnpvhkdpdnzcnz,F,True
w62d4acb,False,1798.0,winner,gym/sun_agptlflfgabhuxym,greenhouse/sun_bmnxsjsqwqcaluzf,J,True
w62d4acb,False,1160.0,refrigerator,river/sun_aztombwyhubhaynq,gym/sun_agptlflfgabhuxym,F,True
w62d4acb,False,1119.0,cactus,greenhouse/sun_bmnxsjsqwqcaluzf,auditorium/sun_aiheutdgogkujwri,J,True
w62d4acb,False,1176.0,vagrant,computerroom/sun_aagspgyvjmoiytfb,river/sun_aztombwyhubhaynq,F,True
w62d4acb,False,1212.0,penguin,forest/sun_atlxncsxfmqwisuw,castle/sun_aqdmndojwupcntcn,J,True
w62d4acb,False,1142.0,follower,auditorium/sun_aiheutdgogkujwri,pool/sun_ammyodxmkwfauuzp,J,True
w62d4acb,False,1676.0,neck,footballfield/sun_afuzusgbewygvixv,grocery/sun_ahmoznrxomkgrris,F,True
w62d4acb,False,922.0,villain,musuem/sun_aqrchpiffnzkysmc,footballfield/sun_afuzusgbewygvixv,F,True
w62d4acb,False,1105.0,suburb,kitchen/sun_asrcfjusjydonoin,downtown/sun_aljrvcabwnwkorml,J,True
w62d4acb,False,1111.0,antelope,airport/sun_akhqgzrrubgnwzpa,kitchen/sun_asrcfjusjydonoin,J,True
w62d4acb,False,1015.0,quill,house/sun_azzyyehcunxuhihg,garage/sun_davtjcuielbxnyza,J,True
w62d4acb,False,884.0,cauliflower,grocery/sun_ahmoznrxomkgrris,beach/sun_aaapvfgggrgorgox,J,True
w62d4acb,False,1622.0,mister,castle/sun_aqdmndojwupcntcn,airport/sun_akhqgzrrubgnwzpa,J,True
w62d4acb,False,1039.0,agent,garage/sun_davtjcuielbxnyza,campsite/sun_arwteuvpegqctvcg,J,False
w62d4acb,False,1363.0,ear,railway/sun_acfjiedtgqzgvtnp,musuem/sun_aqrchpiffnzkysmc,F,True
w62d4acb,False,1764.0,handkerchief,bookstore/sun_aibnpvhkdpdnzcnz,forest/sun_atlxncsxfmqwisuw,F,True
w62d4acb,False,1080.0,pitchfork,downtown/sun_aljrvcabwnwkorml,computerroom/sun_aagspgyvjmoiytfb,J,True
w62d4acb,False,1064.0,consumer,campsite/sun_arwteuvpegqctvcg,railway/sun_acfjiedtgqzgvtnp,J,True
w62d4acb,False,1014.0,virus,pool/sun_ammyodxmkwfauuzp,house/sun_azzyyehcunxuhihg,J,True
w62d4acb,False,887.0,mister,castle/sun_aqdmndojwupcntcn,computerroom/sun_aagspgyvjmoiytfb,F,True
w62d4acb,False,824.0,winner,gym/sun_agptlflfgabhuxym,campsite/sun_arwteuvpegqctvcg,F,True
w62d4acb,False,808.0,suburb,kitchen/sun_asrcfjusjydonoin,pool/sun_ammyodxmkwfauuzp,J,True
w62d4acb,False,776.0,agent,garage/sun_davtjcuielbxnyza,grocery/sun_ahmoznrxomkgrris,F,True
w62d4acb,False,993.0,refrigerator,river/sun_aztombwyhubhaynq,greenhouse/sun_bmnxsjsqwqcaluzf,J,True
w62d4acb,False,939.0,pitchfork,downtown/sun_aljrvcabwnwkorml,railway/sun_acfjiedtgqzgvtnp,J,True
w62d4acb,False,733.0,tart,beach/sun_aaapvfgggrgorgox,river/sun_aztombwyhubhaynq,F,True
w62d4acb,False,710.0,consumer,campsite/sun_arwteuvpegqctvcg,airport/sun_akhqgzrrubgnwzpa,J,True
w62d4acb,False,1392.0,neck,footballfield/sun_afuzusgbewygvixv,bookstore/sun_aibnpvhkdpdnzcnz,F,True
w62d4acb,False,726.0,villain,musuem/sun_aqrchpiffnzkysmc,downtown/sun_aljrvcabwnwkorml,F,True
w62d4acb,False,648.0,virus,pool/sun_ammyodxmkwfauuzp,footballfield/sun_afuzusgbewygvixv,F,True
w62d4acb,False,724.0,handkerchief,bookstore/sun_aibnpvhkdpdnzcnz,house/sun_azzyyehcunxuhihg,J,True
w62d4acb,False,841.0,quill,house/sun_azzyyehcunxuhihg,gym/sun_agptlflfgabhuxym,J,True
w62d4acb,False,1092.0,antelope,airport/sun_akhqgzrrubgnwzpa,beach/sun_aaapvfgggrgorgox,J,True
w62d4acb,False,738.0,cauliflower,grocery/sun_ahmoznrxomkgrris,kitchen/sun_asrcfjusjydonoin,F,True
w62d4acb,False,1112.0,vagrant,computerroom/sun_aagspgyvjmoiytfb,musuem/sun_aqrchpiffnzkysmc,F,True
w62d4acb,False,967.0,penguin,forest/sun_atlxncsxfmqwisuw,garage/sun_davtjcuielbxnyza,F,True
w62d4acb,False,901.0,follower,auditorium/sun_aiheutdgogkujwri,castle/sun_aqdmndojwupcntcn,J,True
w62d4acb,False,722.0,cactus,greenhouse/sun_bmnxsjsqwqcaluzf,auditorium/sun_aiheutdgogkujwri,F,True
w62d4acb,False,666.0,ear,railway/sun_acfjiedtgqzgvtnp,forest/sun_atlxncsxfmqwisuw,F,True
w62d4acb,False,641.0,handkerchief,bookstore/sun_aibnpvhkdpdnzcnz,greenhouse/sun_bmnxsjsqwqcaluzf,F,True
w62d4acb,False,654.0,agent,garage/sun_davtjcuielbxnyza,beach/sun_aaapvfgggrgorgox,F,True
w62d4acb,False,828.0,quill,house/sun_azzyyehcunxuhihg,pool/sun_ammyodxmkwfauuzp,J,True
w62d4acb,False,714.0,virus,pool/sun_ammyodxmkwfauuzp,auditorium/sun_aiheutdgogkujwri,J,True
w62d4acb,False,703.0,tart,beach/sun_aaapvfgggrgorgox,airport/sun_akhqgzrrubgnwzpa,F,False
w62d4acb,False,869.0,follower,auditorium/sun_aiheutdgogkujwri,kitchen/sun_asrcfjusjydonoin,F,True
w62d4acb,False,1078.0,winner,gym/sun_agptlflfgabhuxym,river/sun_aztombwyhubhaynq,J,True
w62d4acb,False,644.0,cauliflower,grocery/sun_ahmoznrxomkgrris,garage/sun_davtjcuielbxnyza,J,True
w62d4acb,False,701.0,ear,railway/sun_acfjiedtgqzgvtnp,castle/sun_aqdmndojwupcntcn,J,True
w62d4acb,False,1158.0,pitchfork,downtown/sun_aljrvcabwnwkorml,house/sun_azzyyehcunxuhihg,F,True
w62d4acb,False,1034.0,penguin,forest/sun_atlxncsxfmqwisuw,gym/sun_agptlflfgabhuxym,F,True
w62d4acb,False,773.0,refrigerator,river/sun_aztombwyhubhaynq,downtown/sun_aljrvcabwnwkorml,J,True
w62d4acb,False,612.0,cactus,greenhouse/sun_bmnxsjsqwqcaluzf,musuem/sun_aqrchpiffnzkysmc,J,True
w62d4acb,False,729.0,consumer,campsite/sun_arwteuvpegqctvcg,grocery/sun_ahmoznrxomkgrris,J,True
w62d4acb,False,1081.0,antelope,airport/sun_akhqgzrrubgnwzpa,bookstore/sun_aibnpvhkdpdnzcnz,J,True
w62d4acb,False,1021.0,villain,musuem/sun_aqrchpiffnzkysmc,railway/sun_acfjiedtgqzgvtnp,J,True
w62d4acb,False,779.0,suburb,kitchen/sun_asrcfjusjydonoin,footballfield/sun_afuzusgbewygvixv,F,True
w62d4acb,False,1386.0,mister,castle/sun_aqdmndojwupcntcn,computerroom/sun_aagspgyvjmoiytfb,F,True
w62d4acb,False,1121.0,neck,footballfield/sun_afuzusgbewygvixv,campsite/sun_arwteuvpegqctvcg,F,True
w62d4acb,False,630.0,vagrant,computerroom/sun_aagspgyvjmoiytfb,forest/sun_atlxncsxfmqwisuw,F,True
w7e92842,True,2305.0,carrot,footballfield/sun_aszinldqqvnpmwfh,railway/sun_azmvasvseueupvyd,J,True
w7e92842,False,2105.0,jeans,bookstore/sun_aibnpvhkdpdnzcnz,campsite/sun_arbodmznqjwtkkya,J,True
w7e92842,False,10193.0,grizzly,pool/sun_abmafiafisngvteo,forest/sun_almbxcurjahdxery,F,True
w7e92842,False,3320.0,major,computerroom/sun_ajcvdokgzllibdsg,pool/sun_abmafiafisngvteo,F,True
w7e92842,False,4670.0,tulip,downtown/sun_bshiuzzrrjsniwbh,airport/sun_aqogketumcqznmzs,J,True
w7e92842,False,2038.0,cue,gym/sun_awstzxompuovdfck,auditorium/sun_ahwuhefoqkvitxnk,J,True
w7e92842,False,2262.0,pizza,river/sun_aiazxjumlgdcrfpn,bookstore/sun_aibnpvhkdpdnzcnz,F,True
w7e92842,False,6852.0,goat,greenhouse/sun_bmzsunjewvlfjojq,grocery/sun_acmmgshfrxgopxlk,J,True
w7e92842,False,2127.0,saxophone,railway/sun_azmvasvseueupvyd,greenhouse/sun_bmzsunjewvlfjojq,J,True
w7e92842,False,2117.0,sand,grocery/sun_acmmgshfrxgopxlk,computerroom/sun_ajcvdokgzllibdsg,F,True
w7e92842,False,1981.0,cookie,house/sun_afejjgypgnszvwza,river/sun_aiazxjumlgdcrfpn,F,True
w7e92842,False,2162.0,keeper,musuem/sun_akxippvbzxkxmejj,footballfield/sun_aszinldqqvnpmwfh,F,True
w7e92842,False,4828.0,scenery,campsite/sun_arbodmznqjwtkkya,beach/sun_aatjakozddkxujut,J,False
w7e92842,False,8101.0,atom,castle/sun_aoguwxhjirnhxsgn,gym/sun_awstzxompuovdfck,F,True
w7e92842,False,4232.0,application,beach/sun_aatjakozddkxujut,garage/sun_dswqerijtizeqkhu,F,True
w7e92842,False,2600.0,empire,garage/sun_dswqerijtizeqkhu,kitchen/sun_aqeaevwwwjoqhzvl,J,True
w7e92842,False,1385.0,society,kitchen/sun_aqeaevwwwjoqhzvl,castle/sun_aoguwxhjirnhxsgn,F,True
w7e92842,False,2533.0,finger,forest/sun_almbxcurjahdxery,house/sun_afejjgypgnszvwza,F,True
w7e92842,False,5603.0,bug,airport/sun_aqogketumcqznmzs,musuem/sun_akxippvbzxkxmejj,J,True
w7e92842,False,5706.0,villain,auditorium/sun_ahwuhefoqkvitxnk,downtown/sun_bshiuzzrrjsniwbh,J,True
w7e92842,False,14109.0,tulip,downtown/sun_bshiuzzrrjsniwbh,beach/sun_aatjakozddkxujut,J,True
w7e92842,False,1396.0,saxophone,railway/sun_azmvasvseueupvyd,castle/sun_aoguwxhjirnhxsgn,J,True
w7e92842,False,1498.0,goat,greenhouse/sun_bmzsunjewvlfjojq,airport/sun_aqogketumcqznmzs,J,True
w7e92842,False,1340.0,carrot,footballfield/sun_aszinldqqvnpmwfh,grocery/sun_acmmgshfrxgopxlk,F,True
w7e92842,False,1486.0,empire,garage/sun_dswqerijtizeqkhu,bookstore/sun_aibnpvhkdpdnzcnz,F,True
w7e92842,False,2712.0,application,beach/sun_aatjakozddkxujut,house/sun_afejjgypgnszvwza,F,True
w7e92842,False,1723.0,grizzly,pool/sun_abmafiafisngvteo,railway/sun_azmvasvseueupvyd,F,True
w7e92842,False,1441.0,bug,airport/sun_aqogketumcqznmzs,pool/sun_abmafiafisngvteo,J,True
w7e92842,False,1183.0,jeans,bookstore/sun_aibnpvhkdpdnzcnz,downtown/sun_bshiuzzrrjsniwbh,J,True
w7e92842,False,1272.0,cookie,house/sun_afejjgypgnszvwza,forest/sun_almbxcurjahdxery,J,True
w7e92842,False,1790.0,finger,forest/sun_almbxcurjahdxery,gym/sun_awstzxompuovdfck,J,True
w7e92842,False,3163.0,major,computerroom/sun_ajcvdokgzllibdsg,kitchen/sun_aqeaevwwwjoqhzvl,F,True
w7e92842,False,1374.0,pizza,river/sun_aiazxjumlgdcrfpn,computerroom/sun_ajcvdokgzllibdsg,F,True
w7e92842,False,1273.0,sand,grocery/sun_acmmgshfrxgopxlk,river/sun_aiazxjumlgdcrfpn,J,True
w7e92842,False,2026.0,society,kitchen/sun_aqeaevwwwjoqhzvl,musuem/sun_akxippvbzxkxmejj,F,True
w7e92842,False,1284.0,atom,castle/sun_aoguwxhjirnhxsgn,campsite/sun_arbodmznqjwtkkya,F,True
w7e92842,False,2274.0,keeper,musuem/sun_akxippvbzxkxmejj,auditorium/sun_ahwuhefoqkvitxnk,F,True
w7e92842,False,1497.0,cue,gym/sun_awstzxompuovdfck,footballfield/sun_aszinldqqvnpmwfh,J,True
w7e92842,False,1746.0,villain,auditorium/sun_ahwuhefoqkvitxnk,greenhouse/sun_bmzsunjewvlfjojq,J,True
w7e92842,False,1835.0,scenery,campsite/sun_arbodmznqjwtkkya,garage/sun_dswqerijtizeqkhu,J,True
w7e92842,False,1532.0,finger,forest/sun_almbxcurjahdxery,grocery/sun_acmmgshfrxgopxlk,F,True
w7e92842,False,1318.0,goat,greenhouse/sun_bmzsunjewvlfjojq,garage/sun_dswqerijtizeqkhu,F,True
w7e92842,False,1396.0,society,kitchen/sun_aqeaevwwwjoqhzvl,greenhouse/sun_bmzsunjewvlfjojq,F,True
w7e92842,False,1734.0,application,beach/sun_aatjakozddkxujut,campsite/sun_arbodmznqjwtkkya,J,True
w7e92842,False,2791.0,villain,auditorium/sun_ahwuhefoqkvitxnk,airport/sun_aqogketumcqznmzs,F,True
w7e92842,False,1339.0,sand,grocery/sun_acmmgshfrxgopxlk,footballfield/sun_aszinldqqvnpmwfh,F,True
w7e92842,False,1339.0,atom,castle/sun_aoguwxhjirnhxsgn,kitchen/sun_aqeaevwwwjoqhzvl,J,True
w7e92842,False,1216.0,bug,airport/sun_aqogketumcqznmzs,beach/sun_aatjakozddkxujut,F,True
w7e92842,False,2128.0,keeper,musuem/sun_akxippvbzxkxmejj,computerroom/sun_ajcvdokgzllibdsg,F,True
