wid,block,practice,rt,word,target,lure,key,correct
wb73e3a0,1,False,1089.0,scenery,shoppingmall/sun_aqmgjlthiepxfbtd,pool/sun_antxeexzhaspkvlj,D,True
wb73e3a0,1,False,1053.0,finger,footballfield/sun_aedcjgjztgoialpm,downtown/sun_aljrvcabwnwkorml,F,True
wb73e3a0,1,False,1340.0,villain,volcano/sun_aetnikjhplqgsznx,castle/sun_aieefrkagxyksfuj,D,True
wb73e3a0,1,False,1897.0,agent,auditorium/sun_ahwnrxacspjqqqfm,warehouse/sun_agdmklchstfjclxg,F,True
wb73e3a0,1,False,1123.0,seagull,waterfall/sun_ahssvsymysusmiqw,footballfield/sun_aedcjgjztgoialpm,F,True
wb73e3a0,1,False,1766.0,flower,ranch/sun_acianlkkblpqgica,river/sun_advruofhmqeyqmbx,F,True
wb73e3a0,1,False,1048.0,daisy,theater/sun_acehmgvyiimdorgz,bookstore/sun_aalyndhausktwxbc,F,True
wb73e3a0,1,False,2242.0,electron,campsite/sun_agjhcohmxuuaimig,musuem/sun_agblrnoilxeknben,F,True
wb73e3a0,1,False,1769.0,major,subway/sun_alfhdavatfhkuxyo,tower/sun_augaqwzgrksvvsgf,D,True
wb73e3a0,1,False,926.0,pizza,windmill/sun_awjnichhcaunlnrz,underwater/sun_azotfggtynldgbwm,D,True
wb73e3a0,1,False,1513.0,gravel,grocery/sun_aczzweebuokhxnbb,volcano/sun_aetnikjhplqgsznx,D,True
wb73e3a0,2,False,1492.0,parrot,skiresort/sun_agpfoakkwrzedbll,theater/sun_acehmgvyiimdorgz,F,True
wb73e3a0,2,False,807.0,tiger,tenniscourt/sun_auqykplyynyhxcas,windmill/sun_awjnichhcaunlnrz,D,True
wb73e3a0,2,False,959.0,editorial,musuem/sun_agblrnoilxeknben,beach/sun_acbeypdvskqxwbrf,F,True
wb73e3a0,2,False,1149.0,scenery,shoppingmall/sun_aqmgjlthiepxfbtd,waterfall/sun_ahssvsymysusmiqw,D,True
wb73e3a0,2,False,931.0,walrus,downtown/sun_aljrvcabwnwkorml,restaurant/sun_aejvqzvtonxptams,D,True
wb73e3a0,2,False,852.0,villain,volcano/sun_aetnikjhplqgsznx,ranch/sun_acianlkkblpqgica,F,True
wb73e3a0,2,False,1249.0,house,forest/sun_almbxcurjahdxery,railway/sun_aqlgoveofhhmvrdh,F,True
wb73e3a0,2,False,1120.0,agent,auditorium/sun_ahwnrxacspjqqqfm,downtown/sun_aljrvcabwnwkorml,F,True
wb73e3a0,2,False,1331.0,flower,ranch/sun_acianlkkblpqgica,campsite/sun_agjhcohmxuuaimig,D,True
wb73e3a0,2,False,1204.0,grizzly,gym/sun_awvqsdkrklypaaep,warehouse/sun_agdmklchstfjclxg,D,True
wb73e3a0,2,False,830.0,stable,laundryroom/sun_aenyfwnevttqnhhe,auditorium/sun_ahwnrxacspjqqqfm,D,True
wb73e3a0,2,False,1053.0,gravel,grocery/sun_aczzweebuokhxnbb,garage/sun_delfxfnqyuiaselp,F,True
wb73e3a0,2,False,1335.0,stranger,garage/sun_delfxfnqyuiaselp,gym/sun_awvqsdkrklypaaep,F,True
wb73e3a0,2,False,1809.0,patient,ziggurat/sun_agbaptlibgqhrwwn,river/sun_advruofhmqeyqmbx,D,True
wb73e3a0,2,False,748.0,daisy,theater/sun_acehmgvyiimdorgz,bookstore/sun_aalyndhausktwxbc,D,True
wb73e3a0,2,False,1200.0,seagull,waterfall/sun_ahssvsymysusmiqw,roof/sun_aqhqmhidvlrpfhie,D,True
wb73e3a0,2,False,738.0,hamburger,tower/sun_augaqwzgrksvvsgf,airport/sun_aqogketumcqznmzs,D,True
wb73e3a0,2,False,1427.0,application,beach/sun_acbeypdvskqxwbrf,tower/sun_augaqwzgrksvvsgf,F,True
wb73e3a0,2,False,961.0,bug,airport/sun_aqogketumcqznmzs,subway/sun_alfhdavatfhkuxyo,F,True
wb73e3a0,2,False,1236.0,ghost,street/sun_aczwveqpgvcxtjxr,shoppingmall/sun_aqmgjlthiepxfbtd,D,True
wb73e3a0,2,False,1208.0,captive,pool/sun_antxeexzhaspkvlj,skiresort/sun_agpfoakkwrzedbll,F,True
wb73e3a0,2,False,1385.0,virus,warehouse/sun_agdmklchstfjclxg,tenniscourt/sun_auqykplyynyhxcas,F,True
wb73e3a0,2,False,870.0,major,subway/sun_alfhdavatfhkuxyo,underwater/sun_azotfggtynldgbwm,D,True
wb73e3a0,2,False,1875.0,magazine,greenhouse/sun_bncgstrupskxwget,laundryroom/sun_aenyfwnevttqnhhe,D,True
wb73e3a0,2,False,894.0,fellow,castle/sun_aieefrkagxyksfuj,vineyard/sun_agfdrmftdzokxtnc,D,True
wb73e3a0,2,False,1483.0,finger,footballfield/sun_aedcjgjztgoialpm,pool/sun_antxeexzhaspkvlj,F,True
wb73e3a0,2,False,1012.0,electron,campsite/sun_agjhcohmxuuaimig,greenhouse/sun_bncgstrupskxwget,D,True
wb73e3a0,2,False,1463.0,rebel,temple/sun_ahuwbjbhgegvnlsq,street/sun_aczwveqpgvcxtjxr,F,True
wb73e3a0,2,False,1021.0,atom,computerroom/sun_aknbqkyjmltzjpuf,footballfield/sun_aedcjgjztgoialpm,D,True
wb73e3a0,2,False,1089.0,empire,kitchen/sun_aovnyfewezfmgwke,computerroom/sun_aknbqkyjmltzjpuf,F,True
wb73e3a0,2,False,683.0,pillow,sky/sun_abbtimwgskvvaeps,temple/sun_ahuwbjbhgegvnlsq,D,True
wb73e3a0,2,False,869.0,pizza,windmill/sun_awjnichhcaunlnrz,forest/sun_almbxcurjahdxery,F,True
wb73e3a0,2,False,1131.0,carrot,house/sun_aangbuylfvckqqoo,grocery/sun_aczzweebuokhxnbb,F,True
wb73e3a0,2,False,2412.0,lover,roof/sun_aqhqmhidvlrpfhie,ziggurat/sun_agbaptlibgqhrwwn,D,True
wb73e3a0,2,False,2155.0,banana,river/sun_advruofhmqeyqmbx,volcano/sun_aetnikjhplqgsznx,F,True
wb73e3a0,2,False,1197.0,frog,bookstore/sun_aalyndhausktwxbc,house/sun_aangbuylfvckqqoo,F,True
wb73e3a0,2,False,1377.0,horse,restaurant/sun_aejvqzvtonxptams,castle/sun_aieefrkagxyksfuj,D,True
wb73e3a0,2,False,1755.0,department,underwater/sun_azotfggtynldgbwm,sky/sun_abbtimwgskvvaeps,D,True
wb73e3a0,2,False,866.0,shoelace,vineyard/sun_agfdrmftdzokxtnc,kitchen/sun_aovnyfewezfmgwke,D,True
wb73e3a0,2,False,1367.0,pitchfork,railway/sun_aqlgoveofhhmvrdh,musuem/sun_agblrnoilxeknben,D,True
wb73e3a0,2,False,1030.0,carrot,house/sun_aangbuylfvckqqoo,temple/sun_ahuwbjbhgegvnlsq,F,True
wb73e3a0,2,False,979.0,house,forest/sun_almbxcurjahdxery,downtown/sun_aljrvcabwnwkorml,F,True
wb73e3a0,2,False,1081.0,atom,computerroom/sun_aknbqkyjmltzjpuf,railway/sun_aqlgoveofhhmvrdh,F,True
wb73e3a0,2,False,1006.0,ghost,street/sun_aczwveqpgvcxtjxr,pool/sun_antxeexzhaspkvlj,D,True
wb73e3a0,2,False,1226.0,villain,volcano/sun_aetnikjhplqgsznx,shoppingmall/sun_aqmgjlthiepxfbtd,F,True
wb73e3a0,2,False,742.0,daisy,theater/sun_acehmgvyiimdorgz,volcano/sun_aetnikjhplqgsznx,F,True
wb73e3a0,2,False,1549.0,stable,laundryroom/sun_aenyfwnevttqnhhe,vineyard/sun_agfdrmftdzokxtnc,F,True
wb73e3a0,2,False,957.0,scenery,shoppingmall/sun_aqmgjlthiepxfbtd,kitchen/sun_aovnyfewezfmgwke,D,True
wb73e3a0,2,False,1639.0,patient,ziggurat/sun_agbaptlibgqhrwwn,river/sun_advruofhmqeyqmbx,F,True
wb73e3a0,2,False,797.0,fellow,castle/sun_aieefrkagxyksfuj,underwater/sun_azotfggtynldgbwm,D,True
wb73e3a0,2,False,1076.0,seagull,waterfall/sun_ahssvsymysusmiqw,airport/sun_aqogketumcqznmzs,F,True
wb73e3a0,2,False,1362.0,editorial,musuem/sun_agblrnoilxeknben,restaurant/sun_aejvqzvtonxptams,F,True
wb73e3a0,2,False,769.0,tiger,tenniscourt/sun_auqykplyynyhxcas,gym/sun_awvqsdkrklypaaep,D,True
wb73e3a0,2,False,853.0,captive,pool/sun_antxeexzhaspkvlj,campsite/sun_agjhcohmxuuaimig,D,True
wb73e3a0,2,False,1089.0,grizzly,gym/sun_awvqsdkrklypaaep,sky/sun_abbtimwgskvvaeps,D,True
wb73e3a0,2,False,1113.0,pitchfork,railway/sun_aqlgoveofhhmvrdh,auditorium/sun_ahwnrxacspjqqqfm,F,True
wb73e3a0,2,False,734.0,department,underwater/sun_azotfggtynldgbwm,greenhouse/sun_bncgstrupskxwget,D,True
wb73e3a0,2,False,1692.0,horse,restaurant/sun_aejvqzvtonxptams,tenniscourt/sun_auqykplyynyhxcas,D,True
wb73e3a0,2,False,1031.0,magazine,greenhouse/sun_bncgstrupskxwget,windmill/sun_awjnichhcaunlnrz,F,True
wb73e3a0,2,False,1217.0,frog,bookstore/sun_aalyndhausktwxbc,house/sun_aangbuylfvckqqoo,D,True
wb73e3a0,2,False,1158.0,empire,kitchen/sun_aovnyfewezfmgwke,warehouse/sun_agdmklchstfjclxg,D,True
wb73e3a0,2,False,735.0,hamburger,tower/sun_augaqwzgrksvvsgf,footballfield/sun_aedcjgjztgoialpm,D,True
wb73e3a0,2,False,992.0,walrus,downtown/sun_aljrvcabwnwkorml,theater/sun_acehmgvyiimdorgz,D,True
wb73e3a0,2,False,733.0,pizza,windmill/sun_awjnichhcaunlnrz,tower/sun_augaqwzgrksvvsgf,D,True
wb73e3a0,2,False,1244.0,agent,auditorium/sun_ahwnrxacspjqqqfm,street/sun_aczwveqpgvcxtjxr,D,True
wb73e3a0,2,False,889.0,application,beach/sun_acbeypdvskqxwbrf,skiresort/sun_agpfoakkwrzedbll,D,True
wb73e3a0,2,False,1505.0,stranger,garage/sun_delfxfnqyuiaselp,musuem/sun_agblrnoilxeknben,F,True
wb73e3a0,2,False,1038.0,finger,footballfield/sun_aedcjgjztgoialpm,bookstore/sun_aalyndhausktwxbc,F,True
wb73e3a0,2,False,689.0,pillow,sky/sun_abbtimwgskvvaeps,grocery/sun_aczzweebuokhxnbb,D,True
wb73e3a0,2,False,917.0,bug,airport/sun_aqogketumcqznmzs,castle/sun_aieefrkagxyksfuj,F,True
wb73e3a0,2,False,1034.0,rebel,temple/sun_ahuwbjbhgegvnlsq,computerroom/sun_aknbqkyjmltzjpuf,D,True
wb73e3a0,2,False,1092.0,flower,ranch/sun_acianlkkblpqgica,beach/sun_acbeypdvskqxwbrf,D,True
wb73e3a0,2,False,1695.0,lover,roof/sun_aqhqmhidvlrpfhie,ziggurat/sun_agbaptlibgqhrwwn,F,True
wb73e3a0,2,False,948.0,shoelace,vineyard/sun_agfdrmftdzokxtnc,ranch/sun_acianlkkblpqgica,D,True
wb73e3a0,2,False,988.0,virus,warehouse/sun_agdmklchstfjclxg,waterfall/sun_ahssvsymysusmiqw,F,True
wb73e3a0,2,False,1081.0,banana,river/sun_advruofhmqeyqmbx,garage/sun_delfxfnqyuiaselp,D,True
wb73e3a0,2,False,852.0,gravel,grocery/sun_aczzweebuokhxnbb,subway/sun_alfhdavatfhkuxyo,D,True
wb73e3a0,2,False,1255.0,parrot,skiresort/sun_agpfoakkwrzedbll,roof/sun_aqhqmhidvlrpfhie,F,True
wb73e3a0,2,False,1213.0,major,subway/sun_alfhdavatfhkuxyo,forest/sun_almbxcurjahdxery,F,True
wb73e3a0,2,False,1121.0,electron,campsite/sun_agjhcohmxuuaimig,laundryroom/sun_aenyfwnevttqnhhe,F,True
w2610d96,1,True,15249.0,pizza,house/sun_awvfftwqwfbjqmmu,airport/sun_aelkzcvlquyyzxlu,F,True
w2610d96,1,False,3783.0,captive,subway/sun_apgdazdsggmnohcz,theater/sun_acehmgvyiimdorgz,F,True
w2610d96,1,False,3837.0,idol,computerroom/sun_aiwdglrsrkkfbgzz,footballfield/sun_afuzusgbewygvixv,F,True
w2610d96,1,False,5060.0,permit,laundryroom/sun_amdxqjichaqshdel,forest/sun_avyyymflzsdrwgbe,F,True
w2610d96,1,False,4742.0,parrot,vineyard/sun_aotjqpvjaukupppc,tower/sun_aqbekeygojzsbcsp,F,True
w2610d96,1,False,3004.0,finger,waterfall/sun_adtiwvbnsxsyohuw,river/sun_auvfucpnqlcaddzs,D,True
w2610d96,1,False,2390.0,strawberry,tower/sun_aqbekeygojzsbcsp,underwater/sun_alunasorzxjzhjbv,D,True
w2610d96,1,False,6044.0,elbow,airport/sun_aelkzcvlquyyzxlu,castle/sun_apvtpjdfgucfbnsd,F,True
w2610d96,1,False,3168.0,eagle,river/sun_auvfucpnqlcaddzs,ranch/sun_amqejeymhjlanyvr,D,True
w2610d96,1,False,3106.0,stranger,garage/sun_delfxfnqyuiaselp,subway/sun_apgdazdsggmnohcz,D,True
w2610d96,1,False,8844.0,virus,gym/sun_awstzxompuovdfck,laundryroom/sun_amdxqjichaqshdel,F,True
w2610d96,1,False,3408.0,application,warehouse/sun_agdmklchstfjclxg,downtown/sun_ahtmvwmmrlbrfchd,D,True
w2610d96,1,False,6486.0,shoelace,bookstore/sun_aauabdbreuzsnnrv,shoppingmall/sun_aeqagrktttxaasae,F,True
w2610d96,1,False,4926.0,ozone,ziggurat/sun_acuzsqtazskbhhve,pool/sun_antxeexzhaspkvlj,D,True
w2610d96,1,False,3178.0,grizzly,shoppingmall/sun_aeqagrktttxaasae,street/sun_amwdevcpkorkaqcv,F,True
w2610d96,1,False,3054.0,gravel,tenniscourt/sun_arhfignuhjkxcmvk,computerroom/sun_aiwdglrsrkkfbgzz,F,True
w2610d96,1,False,2617.0,stairs,forest/sun_avyyymflzsdrwgbe,waterfall/sun_adtiwvbnsxsyohuw,F,True
w2610d96,1,False,3365.0,seagull,greenhouse/sun_apjhtwdcpezmnlze,beach/sun_abylvpgvhrpaxgnk,D,True
w2610d96,1,False,3627.0,bed,sky/sun_alpjwwozdavjucpu,railway/sun_atutomffrubpoiva,F,True
w2610d96,1,False,2725.0,tart,beach/sun_abylvpgvhrpaxgnk,warehouse/sun_agdmklchstfjclxg,F,True
w2610d96,1,False,3152.0,tractor,restaurant/sun_aiyfhlpenzexmqoi,tenniscourt/sun_arhfignuhjkxcmvk,D,True
w2610d96,1,False,3090.0,traitor,campsite/sun_agkgjmhhyqowlmdm,kitchen/sun_avlgzqfdedxwbiei,F,True
w2610d96,1,False,2693.0,frog,railway/sun_atutomffrubpoiva,vineyard/sun_aotjqpvjaukupppc,F,True
w2610d96,1,False,3145.0,department,volcano/sun_atcuupfdqteblxpx,garage/sun_delfxfnqyuiaselp,D,True
w2610d96,1,False,4317.0,rouge,temple/sun_apdrdxoeskjgfrbj,musuem/sun_asxfpkysdohbethd,F,True
w2610d96,1,False,2156.0,dandelion,ranch/sun_amqejeymhjlanyvr,grocery/sun_akqpikmgyzrpoilg,D,True
w2610d96,1,False,2461.0,society,castle/sun_apvtpjdfgucfbnsd,auditorium/sun_akzbbqivzbpbnjbz,F,True
w2610d96,1,False,3552.0,major,kitchen/sun_avlgzqfdedxwbiei,restaurant/sun_aiyfhlpenzexmqoi,F,True
w2610d96,1,False,2786.0,roost,auditorium/sun_akzbbqivzbpbnjbz,campsite/sun_agkgjmhhyqowlmdm,D,True
w2610d96,1,False,2648.0,bug,windmill/sun_acijpcruwskdzwbx,ziggurat/sun_acuzsqtazskbhhve,D,True
w2610d96,1,False,4470.0,jeans,downtown/sun_ahtmvwmmrlbrfchd,temple/sun_apdrdxoeskjgfrbj,D,True
w2610d96,1,False,4496.0,well,underwater/sun_alunasorzxjzhjbv,skiresort/sun_ancomucdrbxydgbi,F,True
w2610d96,1,False,2552.0,cactus,skiresort/sun_ancomucdrbxydgbi,volcano/sun_atcuupfdqteblxpx,D,True
w2610d96,1,False,5745.0,empire,roof/sun_asrztwexxagrlhem,sky/sun_alpjwwozdavjucpu,F,False
w2610d96,1,False,4914.0,tiger,theater/sun_acehmgvyiimdorgz,bookstore/sun_aauabdbreuzsnnrv,F,True
w2610d96,1,False,6089.0,electron,pool/sun_antxeexzhaspkvlj,house/sun_awvfftwqwfbjqmmu,D,False
w2610d96,1,False,4314.0,horse,footballfield/sun_afuzusgbewygvixv,greenhouse/sun_apjhtwdcpezmnlze,F,False
w2610d96,1,False,3591.0,agent,musuem/sun_asxfpkysdohbethd,roof/sun_asrztwexxagrlhem,D,False
w2610d96,1,False,5534.0,goddess,street/sun_amwdevcpkorkaqcv,gym/sun_awstzxompuovdfck,D,True
w2610d96,1,False,2508.0,refrigerator,grocery/sun_akqpikmgyzrpoilg,windmill/sun_acijpcruwskdzwbx,F,True
w2610d96,2,False,3258.0,society,castle/sun_apvtpjdfgucfbnsd,greenhouse/sun_apjhtwdcpezmnlze,F,True
w2610d96,2,False,3303.0,eagle,river/sun_auvfucpnqlcaddzs,tenniscourt/sun_arhfignuhjkxcmvk,D,True
w2610d96,2,False,2757.0,roost,auditorium/sun_akzbbqivzbpbnjbz,volcano/sun_atcuupfdqteblxpx,F,True
w2610d96,2,False,1674.0,gravel,tenniscourt/sun_arhfignuhjkxcmvk,ranch/sun_amqejeymhjlanyvr,D,True
w2610d96,2,False,1723.0,cactus,skiresort/sun_ancomucdrbxydgbi,kitchen/sun_avlgzqfdedxwbiei,D,True
w2610d96,2,False,3698.0,tart,beach/sun_abylvpgvhrpaxgnk,underwater/sun_alunasorzxjzhjbv,D,True
w2610d96,2,False,4712.0,tractor,restaurant/sun_aiyfhlpenzexmqoi,laundryroom/sun_amdxqjichaqshdel,D,True
w2610d96,2,False,2186.0,rouge,temple/sun_apdrdxoeskjgfrbj,shoppingmall/sun_aeqagrktttxaasae,F,True
w2610d96,2,False,2265.0,electron,pool/sun_antxeexzhaspkvlj,garage/sun_delfxfnqyuiaselp,F,True
w2610d96,2,False,2962.0,stranger,garage/sun_delfxfnqyuiaselp,waterfall/sun_adtiwvbnsxsyohuw,F,True
w2610d96,2,False,2535.0,idol,computerroom/sun_aiwdglrsrkkfbgzz,pool/sun_antxeexzhaspkvlj,F,True
w2610d96,2,False,2627.0,agent,musuem/sun_asxfpkysdohbethd,temple/sun_apdrdxoeskjgfrbj,F,True
w2610d96,2,False,1616.0,frog,railway/sun_atutomffrubpoiva,street/sun_amwdevcpkorkaqcv,D,True
w2610d96,2,False,1863.0,captive,subway/sun_apgdazdsggmnohcz,grocery/sun_akqpikmgyzrpoilg,F,True
w2610d96,2,False,3591.0,parrot,vineyard/sun_aotjqpvjaukupppc,airport/sun_aelkzcvlquyyzxlu,F,True
w2610d96,2,False,1888.0,finger,waterfall/sun_adtiwvbnsxsyohuw,gym/sun_awstzxompuovdfck,D,True
w2610d96,2,False,1949.0,permit,laundryroom/sun_amdxqjichaqshdel,campsite/sun_agkgjmhhyqowlmdm,D,True
w2610d96,2,False,1803.0,application,warehouse/sun_agdmklchstfjclxg,roof/sun_asrztwexxagrlhem,F,True
w2610d96,2,False,3238.0,grizzly,shoppingmall/sun_aeqagrktttxaasae,bookstore/sun_aauabdbreuzsnnrv,D,True
w2610d96,2,False,1777.0,dandelion,ranch/sun_amqejeymhjlanyvr,forest/sun_avyyymflzsdrwgbe,F,True
w2610d96,2,False,1705.0,strawberry,tower/sun_aqbekeygojzsbcsp,river/sun_auvfucpnqlcaddzs,D,True
w2610d96,2,False,2751.0,virus,gym/sun_awstzxompuovdfck,downtown/sun_ahtmvwmmrlbrfchd,F,True
w2610d96,2,False,2399.0,pizza,house/sun_awvfftwqwfbjqmmu,subway/sun_apgdazdsggmnohcz,D,True
w2610d96,2,False,2859.0,well,underwater/sun_alunasorzxjzhjbv,tower/sun_aqbekeygojzsbcsp,D,True
w2610d96,2,False,2010.0,goddess,street/sun_amwdevcpkorkaqcv,auditorium/sun_akzbbqivzbpbnjbz,D,True
w2610d96,2,False,1665.0,horse,footballfield/sun_afuzusgbewygvixv,railway/sun_atutomffrubpoiva,D,True
w2610d96,2,False,1675.0,bed,sky/sun_alpjwwozdavjucpu,warehouse/sun_agdmklchstfjclxg,F,True
w2610d96,2,False,1277.0,bug,windmill/sun_acijpcruwskdzwbx,house/sun_awvfftwqwfbjqmmu,D,True
w2610d96,2,False,1561.0,empire,roof/sun_asrztwexxagrlhem,restaurant/sun_aiyfhlpenzexmqoi,F,True
w2610d96,2,False,1580.0,major,kitchen/sun_avlgzqfdedxwbiei,footballfield/sun_afuzusgbewygvixv,D,True
w2610d96,2,False,1579.0,elbow,airport/sun_aelkzcvlquyyzxlu,computerroom/sun_aiwdglrsrkkfbgzz,F,True
w2610d96,2,False,2192.0,refrigerator,grocery/sun_akqpikmgyzrpoilg,theater/sun_acehmgvyiimdorgz,F,True
w2610d96,2,False,1499.0,ozone,ziggurat/sun_acuzsqtazskbhhve,sky/sun_alpjwwozdavjucpu,F,True
w2610d96,2,False,1525.0,shoelace,bookstore/sun_aauabdbreuzsnnrv,beach/sun_abylvpgvhrpaxgnk,D,True
w2610d96,2,False,1510.0,traitor,campsite/sun_agkgjmhhyqowlmdm,musuem/sun_asxfpkysdohbethd,F,True
w2610d96,2,False,2827.0,seagull,greenhouse/sun_apjhtwdcpezmnlze,vineyard/sun_aotjqpvjaukupppc,D,True
w2610d96,2,False,3558.0,stairs,forest/sun_avyyymflzsdrwgbe,windmill/sun_acijpcruwskdzwbx,D,True
w2610d96,2,False,3676.0,tiger,theater/sun_acehmgvyiimdorgz,skiresort/sun_ancomucdrbxydgbi,F,True
w2610d96,2,False,1581.0,department,volcano/sun_atcuupfdqteblxpx,castle/sun_apvtpjdfgucfbnsd,F,True
w2610d96,2,False,1672.0,jeans,downtown/sun_ahtmvwmmrlbrfchd,ziggurat/sun_acuzsqtazskbhhve,F,True
w2610d96,2,False,2168.0,bug,windmill/sun_acijpcruwskdzwbx,underwater/sun_alunasorzxjzhjbv,D,True
w2610d96,2,False,1901.0,shoelace,bookstore/sun_aauabdbreuzsnnrv,shoppingmall/sun_aeqagrktttxaasae,F,True
w2610d96,2,False,2074.0,eagle,river/sun_auvfucpnqlcaddzs,garage/sun_delfxfnqyuiaselp,D,True
w2610d96,2,False,1519.0,well,underwater/sun_alunasorzxjzhjbv,forest/sun_avyyymflzsdrwgbe,F,True
w2610d96,2,False,2221.0,parrot,vineyard/sun_aotjqpvjaukupppc,river/sun_auvfucpnqlcaddzs,D,True
w2610d96,2,False,1646.0,jeans,downtown/sun_ahtmvwmmrlbrfchd,campsite/sun_agkgjmhhyqowlmdm,D,True
w2610d96,2,False,1226.0,dandelion,ranch/sun_amqejeymhjlanyvr,sky/sun_alpjwwozdavjucpu,D,True
w2610d96,2,False,1977.0,horse,footballfield/sun_afuzusgbewygvixv,downtown/sun_ahtmvwmmrlbrfchd,F,True
w2610d96,2,False,1560.0,strawberry,tower/sun_aqbekeygojzsbcsp,tenniscourt/sun_arhfignuhjkxcmvk,D,True
w2610d96,2,False,3144.0,virus,gym/sun_awstzxompuovdfck,theater/sun_acehmgvyiimdorgz,D,False
w2610d96,2,False,3491.0,seagull,greenhouse/sun_apjhtwdcpezmnlze,house/sun_awvfftwqwfbjqmmu,F,True
w2610d96,2,False,2322.0,refrigerator,grocery/sun_akqpikmgyzrpoilg,musuem/sun_asxfpkysdohbethd,D,True
w2610d96,2,False,1376.0,electron,pool/sun_antxeexzhaspkvlj,beach/sun_abylvpgvhrpaxgnk,D,True
w2610d96,2,False,1940.0,tart,beach/sun_abylvpgvhrpaxgnk,temple/sun_apdrdxoeskjgfrbj,F,True
w2610d96,2,False,1744.0,bed,sky/sun_alpjwwozdavjucpu,skiresort/sun_ancomucdrbxydgbi,D,True
w2610d96,2,False,1629.0,grizzly,shoppingmall/sun_aeqagrktttxaasae,ziggurat/sun_acuzsqtazskbhhve,D,True
w2610d96,2,False,1176.0,frog,railway/sun_atutomffrubpoiva,roof/sun_asrztwexxagrlhem,D,True
