wid,practice,rt,word,target,lure,key,correct
w5f4991c,False,721.0,goddess,musuem/sun_agblrnoilxeknben,railway/sun_aprfapnfngmvbixm,F,True
w5f4991c,False,738.0,pitchfork,grocery/sun_ahmoznrxomkgrris,campsite/sun_aommnycdukjoaebq,J,True
w5f4991c,False,540.0,goddess,musuem/sun_agblrnoilxeknben,gym/sun_akecysmtkjijrbqr,F,False
w5f4991c,False,1020.0,seagull,house/sun_awyiuqdptibtzfuh,footballfield/sun_bxvamckmwplxbzxz,J,True
w5f4991c,False,712.0,eagle,airport/sun_aojbxgadgjyajeaw,kitchen/sun_avlgzqfdedxwbiei,F,True
w5f4991c,False,880.0,shoelace,footballfield/sun_bxvamckmwplxbzxz,pool/sun_alkvkavnnunmdavq,J,True
w5f4991c,False,893.0,tart,garage/sun_danujvtkymldhxqn,musuem/sun_agblrnoilxeknben,J,True
w5f4991c,False,674.0,jeans,bookstore/sun_aalyndhausktwxbc,railway/sun_aprfapnfngmvbixm,F,True
w5f4991c,False,643.0,roost,castle/sun_apvtpjdfgucfbnsd,auditorium/sun_ahwuhefoqkvitxnk,F,True
w5f4991c,False,644.0,tomato,railway/sun_aprfapnfngmvbixm,downtown/sun_ahwvhnliokuzkazb,J,True
w5f4991c,False,693.0,tread,kitchen/sun_avlgzqfdedxwbiei,beach/sun_aawqdbpihmlbwyyn,F,True
w5f4991c,False,715.0,traitor,pool/sun_alkvkavnnunmdavq,airport/sun_aojbxgadgjyajeaw,F,True
w5f4991c,False,857.0,dandelion,river/sun_aahjsajmsehqtuox,garage/sun_danujvtkymldhxqn,F,True
w5f4991c,False,936.0,rouge,beach/sun_aawqdbpihmlbwyyn,river/sun_aahjsajmsehqtuox,F,True
w5f4991c,False,1217.0,ghost,auditorium/sun_ahwuhefoqkvitxnk,grocery/sun_ahmoznrxomkgrris,F,True
w5f4991c,False,897.0,daisy,greenhouse/sun_bncgstrupskxwget,castle/sun_apvtpjdfgucfbnsd,J,True
w5f4991c,False,964.0,electron,computerroom/sun_aagspgyvjmoiytfb,bookstore/sun_aalyndhausktwxbc,F,True
w5f4991c,False,923.0,permit,gym/sun_akecysmtkjijrbqr,forest/sun_atlxncsxfmqwisuw,J,True
w5f4991c,False,962.0,major,campsite/sun_aommnycdukjoaebq,computerroom/sun_aagspgyvjmoiytfb,J,True
w5f4991c,False,827.0,hamburger,forest/sun_atlxncsxfmqwisuw,greenhouse/sun_bncgstrupskxwget,F,True
w5f4991c,False,873.0,strawberry,downtown/sun_ahwvhnliokuzkazb,house/sun_awyiuqdptibtzfuh,F,True
w75e7012,True,2787.0,consumer,campsite/sun_ahvodfpzghaczear,auditorium/sun_ahcmaddzrcfxzuuz,F,True
w75e7012,False,1597.0,finger,grocery/sun_attfybmngdqnppeu,kitchen/sun_alazdvaixpjtegwg,F,True
w75e7012,False,1069.0,vagrant,kitchen/sun_alazdvaixpjtegwg,bookstore/sun_azkcgugtqfaunxwq,J,True
w75e7012,False,899.0,tread,garage/sun_delfxfnqyuiaselp,computerroom/sun_atznfxhjiiugbvxi,J,True
w75e7012,False,1008.0,winner,musuem/sun_aqrchpiffnzkysmc,campsite/sun_ahvodfpzghaczear,F,True
w75e7012,False,3653.0,cookie,bookstore/sun_azkcgugtqfaunxwq,castle/sun_alsmelmsufuoupht,F,True
w75e7012,False,7199.0,roost,computerroom/sun_atznfxhjiiugbvxi,river/sun_atesawsfypjpyefy,J,True
w75e7012,False,3483.0,pig,house/sun_azzyyehcunxuhihg,greenhouse/sun_aahkpmrwfcwqyfcf,F,True
w75e7012,False,3076.0,flower,airport/sun_aqytxlpqgdgggfum,gym/sun_abcjjambqjxedqdv,F,True
w75e7012,False,3708.0,parrot,forest/sun_augxrcssyuvvueda,pool/sun_antxeexzhaspkvlj,J,True
w75e7012,False,1484.0,tomato,downtown/sun_bctdtcqciqgupefg,musuem/sun_aqrchpiffnzkysmc,J,True
w75e7012,False,824.0,keeper,castle/sun_alsmelmsufuoupht,footballfield/sun_aedcjgjztgoialpm,F,True
w75e7012,False,2448.0,traitor,gym/sun_abcjjambqjxedqdv,forest/sun_augxrcssyuvvueda,F,True
w75e7012,False,6044.0,goat,river/sun_atesawsfypjpyefy,airport/sun_aqytxlpqgdgggfum,J,True
w75e7012,False,1045.0,goddess,auditorium/sun_ahcmaddzrcfxzuuz,house/sun_azzyyehcunxuhihg,J,True
w75e7012,False,8326.0,penguin,railway/sun_aqlgoveofhhmvrdh,beach/sun_aawqdbpihmlbwyyn,F,True
w75e7012,False,10990.0,quill,footballfield/sun_aedcjgjztgoialpm,downtown/sun_bctdtcqciqgupefg,J,False
w75e7012,False,1150.0,idol,beach/sun_aawqdbpihmlbwyyn,garage/sun_delfxfnqyuiaselp,F,True
w75e7012,False,3199.0,ghost,pool/sun_antxeexzhaspkvlj,grocery/sun_attfybmngdqnppeu,F,True
w75e7012,False,6894.0,dandelion,greenhouse/sun_aahkpmrwfcwqyfcf,railway/sun_aqlgoveofhhmvrdh,J,True
w75e7012,False,1685.0,vagrant,kitchen/sun_alazdvaixpjtegwg,airport/sun_aqytxlpqgdgggfum,F,True
w75e7012,False,1462.0,idol,beach/sun_aawqdbpihmlbwyyn,auditorium/sun_ahcmaddzrcfxzuuz,J,True
w75e7012,False,732.0,quill,footballfield/sun_aedcjgjztgoialpm,river/sun_atesawsfypjpyefy,J,True
w75e7012,False,638.0,traitor,gym/sun_abcjjambqjxedqdv,downtown/sun_bctdtcqciqgupefg,F,True
w75e7012,False,709.0,dandelion,greenhouse/sun_aahkpmrwfcwqyfcf,railway/sun_aqlgoveofhhmvrdh,F,True
w75e7012,False,601.0,penguin,railway/sun_aqlgoveofhhmvrdh,grocery/sun_attfybmngdqnppeu,J,True
w75e7012,False,685.0,pig,house/sun_azzyyehcunxuhihg,footballfield/sun_aedcjgjztgoialpm,J,True
w75e7012,False,753.0,tomato,downtown/sun_bctdtcqciqgupefg,pool/sun_antxeexzhaspkvlj,F,True
w75e7012,False,1165.0,roost,computerroom/sun_atznfxhjiiugbvxi,gym/sun_abcjjambqjxedqdv,J,True
w75e7012,False,652.0,ghost,pool/sun_antxeexzhaspkvlj,castle/sun_alsmelmsufuoupht,J,True
w75e7012,False,590.0,goddess,auditorium/sun_ahcmaddzrcfxzuuz,musuem/sun_aqrchpiffnzkysmc,J,True
w75e7012,False,604.0,keeper,castle/sun_alsmelmsufuoupht,greenhouse/sun_aahkpmrwfcwqyfcf,J,True
w75e7012,False,1183.0,consumer,campsite/sun_ahvodfpzghaczear,garage/sun_delfxfnqyuiaselp,F,True
w75e7012,False,918.0,winner,musuem/sun_aqrchpiffnzkysmc,house/sun_azzyyehcunxuhihg,J,True
w75e7012,False,618.0,tread,garage/sun_delfxfnqyuiaselp,computerroom/sun_atznfxhjiiugbvxi,J,True
w75e7012,False,1114.0,parrot,forest/sun_augxrcssyuvvueda,beach/sun_aawqdbpihmlbwyyn,J,True
w75e7012,False,825.0,cookie,bookstore/sun_azkcgugtqfaunxwq,forest/sun_augxrcssyuvvueda,F,True
w75e7012,False,645.0,finger,grocery/sun_attfybmngdqnppeu,kitchen/sun_alazdvaixpjtegwg,F,True
w75e7012,False,4610.0,goat,river/sun_atesawsfypjpyefy,campsite/sun_ahvodfpzghaczear,F,True
w75e7012,False,1218.0,flower,airport/sun_aqytxlpqgdgggfum,bookstore/sun_azkcgugtqfaunxwq,F,True
w75e7012,False,1166.0,keeper,castle/sun_alsmelmsufuoupht,river/sun_atesawsfypjpyefy,J,True
w75e7012,False,706.0,quill,footballfield/sun_aedcjgjztgoialpm,auditorium/sun_ahcmaddzrcfxzuuz,J,True
w75e7012,False,574.0,tomato,downtown/sun_bctdtcqciqgupefg,footballfield/sun_aedcjgjztgoialpm,F,True
w75e7012,False,625.0,pig,house/sun_azzyyehcunxuhihg,castle/sun_alsmelmsufuoupht,F,True
w75e7012,False,644.0,parrot,forest/sun_augxrcssyuvvueda,musuem/sun_aqrchpiffnzkysmc,F,True
w75e7012,False,979.0,dandelion,greenhouse/sun_aahkpmrwfcwqyfcf,garage/sun_delfxfnqyuiaselp,J,True
w75e7012,False,1577.0,goat,river/sun_atesawsfypjpyefy,campsite/sun_ahvodfpzghaczear,F,True
w75e7012,False,752.0,finger,grocery/sun_attfybmngdqnppeu,airport/sun_aqytxlpqgdgggfum,F,True
w75e7012,False,649.0,penguin,railway/sun_aqlgoveofhhmvrdh,pool/sun_antxeexzhaspkvlj,J,True
w75e7012,False,770.0,vagrant,kitchen/sun_alazdvaixpjtegwg,beach/sun_aawqdbpihmlbwyyn,J,True
w75e7012,False,669.0,ghost,pool/sun_antxeexzhaspkvlj,greenhouse/sun_aahkpmrwfcwqyfcf,F,True
w75e7012,False,949.0,goddess,auditorium/sun_ahcmaddzrcfxzuuz,grocery/sun_attfybmngdqnppeu,F,True
w75e7012,False,629.0,idol,beach/sun_aawqdbpihmlbwyyn,computerroom/sun_atznfxhjiiugbvxi,J,True
w75e7012,False,866.0,roost,computerroom/sun_atznfxhjiiugbvxi,downtown/sun_bctdtcqciqgupefg,F,True
w75e7012,False,651.0,traitor,gym/sun_abcjjambqjxedqdv,forest/sun_augxrcssyuvvueda,J,True
w75e7012,False,1142.0,winner,musuem/sun_aqrchpiffnzkysmc,railway/sun_aqlgoveofhhmvrdh,F,True
w75e7012,False,827.0,consumer,campsite/sun_ahvodfpzghaczear,bookstore/sun_azkcgugtqfaunxwq,J,True
w75e7012,False,647.0,tread,garage/sun_delfxfnqyuiaselp,house/sun_azzyyehcunxuhihg,F,True
w75e7012,False,1139.0,flower,airport/sun_aqytxlpqgdgggfum,gym/sun_abcjjambqjxedqdv,F,True
w75e7012,False,605.0,cookie,bookstore/sun_azkcgugtqfaunxwq,kitchen/sun_alazdvaixpjtegwg,F,True
w126eb9b,True,5450.0,barracuda,house/sun_awvfftwqwfbjqmmu,beach/sun_abylvpgvhrpaxgnk,J,True
w126eb9b,False,2419.0,magazine,railway/sun_axeddylwawkspiuo,grocery/sun_afjotbibjndyibuy,J,True
w126eb9b,False,3945.0,volunteer,pool/sun_amnkmeojepioccty,footballfield/sun_aedcjgjztgoialpm,F,True
w126eb9b,False,2741.0,virus,beach/sun_abylvpgvhrpaxgnk,downtown/sun_axbzajoxhnjergfp,F,False
w126eb9b,False,3386.0,eagle,forest/sun_atlxncsxfmqwisuw,auditorium/sun_amnlhuknqqtssrhl,F,True
w126eb9b,False,1270.0,pig,footballfield/sun_aedcjgjztgoialpm,gym/sun_appsvbfzhwrmtrje,J,True
w126eb9b,False,3988.0,strawberry,greenhouse/sun_bmnxsjsqwqcaluzf,campsite/sun_amejpvolcgftwwch,F,True
w126eb9b,False,2759.0,lover,gym/sun_appsvbfzhwrmtrje,bookstore/sun_avsybhiblxqxcayh,J,True
w126eb9b,False,1812.0,major,campsite/sun_amejpvolcgftwwch,garage/sun_danujvtkymldhxqn,J,True
w126eb9b,False,6523.0,banana,airport/sun_aelkzcvlquyyzxlu,castle/sun_apkncxxjepzqmdyk,F,False
w126eb9b,False,2141.0,donor,musuem/sun_atiiscmhrcnttlop,railway/sun_axeddylwawkspiuo,J,True
w126eb9b,False,1847.0,shoelace,grocery/sun_afjotbibjndyibuy,airport/sun_aelkzcvlquyyzxlu,F,False
w126eb9b,False,1214.0,winner,garage/sun_danujvtkymldhxqn,pool/sun_amnkmeojepioccty,F,True
w126eb9b,False,2893.0,traitor,kitchen/sun_aibgyrlkgcnwvhxl,computerroom/sun_ajcvdokgzllibdsg,F,True
w126eb9b,False,1820.0,ghost,auditorium/sun_amnlhuknqqtssrhl,river/sun_atesawsfypjpyefy,J,True
w126eb9b,False,1149.0,scapegoat,computerroom/sun_ajcvdokgzllibdsg,forest/sun_atlxncsxfmqwisuw,F,True
w126eb9b,False,4017.0,scenery,castle/sun_apkncxxjepzqmdyk,kitchen/sun_aibgyrlkgcnwvhxl,F,True
w126eb9b,False,8204.0,refrigerator,downtown/sun_axbzajoxhnjergfp,musuem/sun_atiiscmhrcnttlop,F,True
w126eb9b,False,1222.0,finger,river/sun_atesawsfypjpyefy,greenhouse/sun_bmnxsjsqwqcaluzf,J,True
w126eb9b,False,1560.0,chimney,bookstore/sun_avsybhiblxqxcayh,house/sun_awvfftwqwfbjqmmu,F,True
w126eb9b,False,4327.0,virus,beach/sun_abylvpgvhrpaxgnk,footballfield/sun_aedcjgjztgoialpm,J,True
w126eb9b,False,2072.0,scenery,castle/sun_apkncxxjepzqmdyk,auditorium/sun_amnlhuknqqtssrhl,J,True
w126eb9b,False,1135.0,chimney,bookstore/sun_avsybhiblxqxcayh,castle/sun_apkncxxjepzqmdyk,F,True
w126eb9b,False,6623.0,refrigerator,downtown/sun_axbzajoxhnjergfp,railway/sun_axeddylwawkspiuo,F,True
w126eb9b,False,2875.0,finger,river/sun_atesawsfypjpyefy,pool/sun_amnkmeojepioccty,F,True
w126eb9b,False,1582.0,strawberry,greenhouse/sun_bmnxsjsqwqcaluzf,forest/sun_atlxncsxfmqwisuw,J,True
w126eb9b,False,3362.0,eagle,forest/sun_atlxncsxfmqwisuw,river/sun_atesawsfypjpyefy,J,False
w126eb9b,False,958.0,pig,footballfield/sun_aedcjgjztgoialpm,kitchen/sun_aibgyrlkgcnwvhxl,J,True
w126eb9b,False,3399.0,major,campsite/sun_amejpvolcgftwwch,beach/sun_abylvpgvhrpaxgnk,J,True
w126eb9b,False,2070.0,banana,airport/sun_aelkzcvlquyyzxlu,musuem/sun_atiiscmhrcnttlop,F,False
w126eb9b,False,4390.0,magazine,railway/sun_axeddylwawkspiuo,grocery/sun_afjotbibjndyibuy,J,True
w126eb9b,False,1272.0,ghost,auditorium/sun_amnlhuknqqtssrhl,computerroom/sun_ajcvdokgzllibdsg,J,True
w126eb9b,False,3028.0,winner,garage/sun_danujvtkymldhxqn,gym/sun_appsvbfzhwrmtrje,F,True
w126eb9b,False,2664.0,donor,musuem/sun_atiiscmhrcnttlop,greenhouse/sun_bmnxsjsqwqcaluzf,F,True
w126eb9b,False,3281.0,barracuda,house/sun_awvfftwqwfbjqmmu,bookstore/sun_avsybhiblxqxcayh,F,True
w126eb9b,False,1317.0,shoelace,grocery/sun_afjotbibjndyibuy,campsite/sun_amejpvolcgftwwch,F,True
w126eb9b,False,2500.0,traitor,kitchen/sun_aibgyrlkgcnwvhxl,house/sun_awvfftwqwfbjqmmu,F,True
w126eb9b,False,894.0,scapegoat,computerroom/sun_ajcvdokgzllibdsg,airport/sun_aelkzcvlquyyzxlu,J,True
w126eb9b,False,3900.0,volunteer,pool/sun_amnkmeojepioccty,garage/sun_danujvtkymldhxqn,F,True
w126eb9b,False,1892.0,lover,gym/sun_appsvbfzhwrmtrje,downtown/sun_axbzajoxhnjergfp,J,True
w126eb9b,False,1854.0,chimney,bookstore/sun_avsybhiblxqxcayh,airport/sun_aelkzcvlquyyzxlu,F,True
w126eb9b,False,1039.0,shoelace,grocery/sun_afjotbibjndyibuy,bookstore/sun_avsybhiblxqxcayh,J,True
w126eb9b,False,1239.0,volunteer,pool/sun_amnkmeojepioccty,grocery/sun_afjotbibjndyibuy,F,True
w126eb9b,False,1573.0,magazine,railway/sun_axeddylwawkspiuo,kitchen/sun_aibgyrlkgcnwvhxl,J,True
w126eb9b,False,2066.0,scenery,castle/sun_apkncxxjepzqmdyk,forest/sun_atlxncsxfmqwisuw,F,True
w126eb9b,False,1336.0,major,campsite/sun_amejpvolcgftwwch,river/sun_atesawsfypjpyefy,J,True
w126eb9b,False,1435.0,banana,airport/sun_aelkzcvlquyyzxlu,campsite/sun_amejpvolcgftwwch,J,True
w126eb9b,False,1970.0,refrigerator,downtown/sun_axbzajoxhnjergfp,pool/sun_amnkmeojepioccty,J,True
w126eb9b,False,933.0,traitor,kitchen/sun_aibgyrlkgcnwvhxl,castle/sun_apkncxxjepzqmdyk,J,True
w126eb9b,False,1281.0,eagle,forest/sun_atlxncsxfmqwisuw,downtown/sun_axbzajoxhnjergfp,J,True
w126eb9b,False,1091.0,pig,footballfield/sun_aedcjgjztgoialpm,auditorium/sun_amnlhuknqqtssrhl,F,True
w126eb9b,False,2210.0,winner,garage/sun_danujvtkymldhxqn,gym/sun_appsvbfzhwrmtrje,F,True
w126eb9b,False,980.0,strawberry,greenhouse/sun_bmnxsjsqwqcaluzf,computerroom/sun_ajcvdokgzllibdsg,F,True
w126eb9b,False,1646.0,virus,beach/sun_abylvpgvhrpaxgnk,garage/sun_danujvtkymldhxqn,J,True
w126eb9b,False,1236.0,finger,river/sun_atesawsfypjpyefy,beach/sun_abylvpgvhrpaxgnk,J,True
w126eb9b,False,3893.0,scapegoat,computerroom/sun_ajcvdokgzllibdsg,house/sun_awvfftwqwfbjqmmu,F,True
w126eb9b,False,1190.0,donor,musuem/sun_atiiscmhrcnttlop,footballfield/sun_aedcjgjztgoialpm,F,True
w126eb9b,False,952.0,barracuda,house/sun_awvfftwqwfbjqmmu,musuem/sun_atiiscmhrcnttlop,J,True
w126eb9b,False,822.0,ghost,auditorium/sun_amnlhuknqqtssrhl,railway/sun_axeddylwawkspiuo,J,True
w126eb9b,False,1318.0,lover,gym/sun_appsvbfzhwrmtrje,greenhouse/sun_bmnxsjsqwqcaluzf,F,True
w4d0a3f5,True,3238.0,quill,downtown/sun_bubeehcgngkyqymr,auditorium/sun_alpteetxpjmjcejm,J,True
w4d0a3f5,False,2809.0,scapegoat,auditorium/sun_alpteetxpjmjcejm,gym/sun_agptlflfgabhuxym,F,True
w4d0a3f5,False,1890.0,vagrant,computerroom/sun_azkmsfiuzzekamsy,railway/sun_aqddawzjzkqycxjc,J,True
w4d0a3f5,False,1509.0,hero,beach/sun_abylvpgvhrpaxgnk,garage/sun_deomonrjnryvglit,F,True
w4d0a3f5,False,1525.0,rouge,garage/sun_deomonrjnryvglit,forest/sun_anfpmkqemzwfixbm,J,True
w4d0a3f5,False,1445.0,community,musuem/sun_atiiscmhrcnttlop,footballfield/sun_aedcjgjztgoialpm,F,True
w4d0a3f5,False,1726.0,bed,railway/sun_aqddawzjzkqycxjc,grocery/sun_akqpikmgyzrpoilg,J,True
w4d0a3f5,False,1589.0,hamburger,greenhouse/sun_bhxqibazllyrcpje,campsite/sun_aommnycdukjoaebq,F,True
w4d0a3f5,False,1436.0,cookie,footballfield/sun_aedcjgjztgoialpm,computerroom/sun_azkmsfiuzzekamsy,J,True
w4d0a3f5,False,1227.0,stable,gym/sun_agptlflfgabhuxym,musuem/sun_atiiscmhrcnttlop,F,True
w4d0a3f5,False,2901.0,tomato,airport/sun_axyoqqhxaeocbixs,house/sun_aacohnpwcrythslq,F,True
w4d0a3f5,False,1455.0,refrigerator,bookstore/sun_aalyndhausktwxbc,kitchen/sun_aovnyfewezfmgwke,F,True
w4d0a3f5,False,1442.0,strawberry,forest/sun_anfpmkqemzwfixbm,airport/sun_axyoqqhxaeocbixs,F,True
w4d0a3f5,False,1452.0,crook,kitchen/sun_aovnyfewezfmgwke,beach/sun_abylvpgvhrpaxgnk,J,True
w4d0a3f5,False,1559.0,magazine,river/sun_aahjsajmsehqtuox,greenhouse/sun_bhxqibazllyrcpje,J,True
w4d0a3f5,False,1257.0,suburb,campsite/sun_aommnycdukjoaebq,castle/sun_apbjjqvsvrybtdua,F,True
w4d0a3f5,False,1241.0,application,pool/sun_antxeexzhaspkvlj,river/sun_aahjsajmsehqtuox,F,True
w4d0a3f5,False,1467.0,enemy,castle/sun_apbjjqvsvrybtdua,downtown/sun_bubeehcgngkyqymr,F,True
w4d0a3f5,False,1377.0,elbow,grocery/sun_akqpikmgyzrpoilg,bookstore/sun_aalyndhausktwxbc,J,True
w4d0a3f5,False,1296.0,ear,house/sun_aacohnpwcrythslq,pool/sun_antxeexzhaspkvlj,F,True
w4d0a3f5,False,1850.0,quill,downtown/sun_bubeehcgngkyqymr,bookstore/sun_aalyndhausktwxbc,J,True
w4d0a3f5,False,1351.0,community,musuem/sun_atiiscmhrcnttlop,footballfield/sun_aedcjgjztgoialpm,F,True
w4d0a3f5,False,1170.0,strawberry,forest/sun_anfpmkqemzwfixbm,river/sun_aahjsajmsehqtuox,F,True
w4d0a3f5,False,1285.0,bed,railway/sun_aqddawzjzkqycxjc,kitchen/sun_aovnyfewezfmgwke,J,True
w4d0a3f5,False,1259.0,elbow,grocery/sun_akqpikmgyzrpoilg,beach/sun_abylvpgvhrpaxgnk,J,True
w4d0a3f5,False,1267.0,vagrant,computerroom/sun_azkmsfiuzzekamsy,castle/sun_apbjjqvsvrybtdua,J,True
w4d0a3f5,False,1104.0,magazine,river/sun_aahjsajmsehqtuox,greenhouse/sun_bhxqibazllyrcpje,F,True
w4d0a3f5,False,1403.0,crook,kitchen/sun_aovnyfewezfmgwke,airport/sun_axyoqqhxaeocbixs,J,True
w4d0a3f5,False,1284.0,refrigerator,bookstore/sun_aalyndhausktwxbc,garage/sun_deomonrjnryvglit,J,True
w4d0a3f5,False,1403.0,tomato,airport/sun_axyoqqhxaeocbixs,musuem/sun_atiiscmhrcnttlop,J,True
w4d0a3f5,False,1183.0,suburb,campsite/sun_aommnycdukjoaebq,railway/sun_aqddawzjzkqycxjc,J,True
w4d0a3f5,False,1209.0,ear,house/sun_aacohnpwcrythslq,grocery/sun_akqpikmgyzrpoilg,J,True
w4d0a3f5,False,1210.0,scapegoat,auditorium/sun_alpteetxpjmjcejm,forest/sun_anfpmkqemzwfixbm,F,True
w4d0a3f5,False,1455.0,hero,beach/sun_abylvpgvhrpaxgnk,pool/sun_antxeexzhaspkvlj,J,True
w4d0a3f5,False,1093.0,enemy,castle/sun_apbjjqvsvrybtdua,house/sun_aacohnpwcrythslq,F,True
w4d0a3f5,False,1136.0,application,pool/sun_antxeexzhaspkvlj,downtown/sun_bubeehcgngkyqymr,J,True
w4d0a3f5,False,1344.0,stable,gym/sun_agptlflfgabhuxym,campsite/sun_aommnycdukjoaebq,F,True
w4d0a3f5,False,1160.0,cookie,footballfield/sun_aedcjgjztgoialpm,auditorium/sun_alpteetxpjmjcejm,J,True
w4d0a3f5,False,1360.0,rouge,garage/sun_deomonrjnryvglit,gym/sun_agptlflfgabhuxym,J,True
w4d0a3f5,False,2302.0,hamburger,greenhouse/sun_bhxqibazllyrcpje,computerroom/sun_azkmsfiuzzekamsy,J,True
w4d0a3f5,False,1349.0,vagrant,computerroom/sun_azkmsfiuzzekamsy,auditorium/sun_alpteetxpjmjcejm,J,True
w4d0a3f5,False,1320.0,application,pool/sun_antxeexzhaspkvlj,campsite/sun_aommnycdukjoaebq,J,True
w4d0a3f5,False,1306.0,ear,house/sun_aacohnpwcrythslq,bookstore/sun_aalyndhausktwxbc,J,True
w4d0a3f5,False,1024.0,cookie,footballfield/sun_aedcjgjztgoialpm,gym/sun_agptlflfgabhuxym,J,True
w4d0a3f5,False,1863.0,refrigerator,bookstore/sun_aalyndhausktwxbc,greenhouse/sun_bhxqibazllyrcpje,F,True
