wid,practice,rt,word,target,lure,key,correct
w531e249,False,659.0,consumer,auditorium/sun_amogjvmhqoxmxbyg,downtown/sun_ahtmvwmmrlbrfchd,F,True
w531e249,False,1247.0,transplant,musuem/sun_akxippvbzxkxmejj,bookstore/sun_azkcgugtqfaunxwq,J,False
w531e249,False,720.0,department,gym/sun_auzbqfsaebhgtrig,grocery/sun_ajfkrdilcurxubxd,J,True
w531e249,False,958.0,barracuda,footballfield/sun_aadxnjugrvhqyufw,auditorium/sun_amogjvmhqoxmxbyg,F,True
w531e249,False,687.0,penguin,forest/sun_avyyymflzsdrwgbe,garage/sun_danujvtkymldhxqn,F,True
w531e249,False,883.0,traitor,pool/sun_aelfhlyhvuglfcha,house/sun_admwlghhtfixlbsf,J,True
w531e249,False,844.0,banana,house/sun_admwlghhtfixlbsf,greenhouse/sun_amgolruftenzsoay,J,True
w531e249,False,802.0,follower,computerroom/sun_aagspgyvjmoiytfb,railway/sun_acfjiedtgqzgvtnp,J,True
w531e249,False,695.0,strawberry,railway/sun_acfjiedtgqzgvtnp,forest/sun_avyyymflzsdrwgbe,J,True
w531e249,False,594.0,captive,beach/sun_acbeypdvskqxwbrf,kitchen/sun_axvexejcndazoqxl,F,True
w531e249,False,795.0,eagle,grocery/sun_ajfkrdilcurxubxd,pool/sun_aelfhlyhvuglfcha,J,True
w531e249,False,572.0,gravel,greenhouse/sun_amgolruftenzsoay,castle/sun_aqdmndojwupcntcn,J,True
w531e249,False,549.0,tulip,bookstore/sun_azkcgugtqfaunxwq,campsite/sun_agjhcohmxuuaimig,J,True
w531e249,False,745.0,virus,castle/sun_aqdmndojwupcntcn,airport/sun_axuntpkgfijknxde,J,True
w531e249,False,736.0,rebel,campsite/sun_agjhcohmxuuaimig,river/sun_awyqyxlrmqvjlwnd,F,True
w531e249,False,701.0,elephant,airport/sun_axuntpkgfijknxde,beach/sun_acbeypdvskqxwbrf,J,True
w531e249,False,1028.0,scapegoat,garage/sun_danujvtkymldhxqn,bookstore/sun_azkcgugtqfaunxwq,F,True
w531e249,False,868.0,virus,castle/sun_aqdmndojwupcntcn,house/sun_admwlghhtfixlbsf,F,True
w531e249,False,626.0,captive,beach/sun_acbeypdvskqxwbrf,campsite/sun_agjhcohmxuuaimig,J,True
w531e249,False,562.0,consumer,auditorium/sun_amogjvmhqoxmxbyg,footballfield/sun_aadxnjugrvhqyufw,J,True
w531e249,False,751.0,department,gym/sun_auzbqfsaebhgtrig,forest/sun_avyyymflzsdrwgbe,F,True
w531e249,False,548.0,gravel,greenhouse/sun_amgolruftenzsoay,auditorium/sun_amogjvmhqoxmxbyg,J,True
w531e249,False,541.0,follower,computerroom/sun_aagspgyvjmoiytfb,greenhouse/sun_amgolruftenzsoay,F,True
w531e249,False,1253.0,eagle,grocery/sun_ajfkrdilcurxubxd,garage/sun_danujvtkymldhxqn,F,True
w531e249,False,645.0,rebel,campsite/sun_agjhcohmxuuaimig,grocery/sun_ajfkrdilcurxubxd,J,True
w531e249,False,787.0,neck,river/sun_awyqyxlrmqvjlwnd,musuem/sun_akxippvbzxkxmejj,J,True
w531e249,False,589.0,banana,house/sun_admwlghhtfixlbsf,computerroom/sun_aagspgyvjmoiytfb,F,True
w531e249,False,676.0,barracuda,footballfield/sun_aadxnjugrvhqyufw,kitchen/sun_axvexejcndazoqxl,F,True
w531e249,False,532.0,transplant,musuem/sun_akxippvbzxkxmejj,airport/sun_axuntpkgfijknxde,F,True
w531e249,False,614.0,penguin,forest/sun_avyyymflzsdrwgbe,castle/sun_aqdmndojwupcntcn,F,True
w531e249,False,588.0,baby,downtown/sun_ahtmvwmmrlbrfchd,railway/sun_acfjiedtgqzgvtnp,F,False
w531e249,False,589.0,electron,kitchen/sun_axvexejcndazoqxl,downtown/sun_ahtmvwmmrlbrfchd,J,True
w531e249,False,801.0,tulip,bookstore/sun_azkcgugtqfaunxwq,pool/sun_aelfhlyhvuglfcha,J,True
w531e249,False,600.0,strawberry,railway/sun_acfjiedtgqzgvtnp,river/sun_awyqyxlrmqvjlwnd,J,True
w531e249,False,1080.0,traitor,pool/sun_aelfhlyhvuglfcha,gym/sun_auzbqfsaebhgtrig,F,True
w12fbd4a,True,2455.0,refrigerator,house/sun_aangbuylfvckqqoo,campsite/sun_asbhlaoploqpjahx,F,True
w12fbd4a,False,2101.0,cauliflower,footballfield/sun_afuzusgbewygvixv,airport/sun_aqytxlpqgdgggfum,J,True
w12fbd4a,False,1805.0,tiger,downtown/sun_aljrvcabwnwkorml,beach/sun_aawqdbpihmlbwyyn,J,True
w12fbd4a,False,1455.0,goddess,computerroom/sun_azkmsfiuzzekamsy,auditorium/sun_aiheutdgogkujwri,J,True
w12fbd4a,False,3611.0,jeans,river/sun_abktmmreusnujejq,downtown/sun_aljrvcabwnwkorml,F,True
w12fbd4a,False,1340.0,editorial,beach/sun_aawqdbpihmlbwyyn,railway/sun_atutomffrubpoiva,F,True
w12fbd4a,False,1482.0,tread,musuem/sun_aqrchpiffnzkysmc,footballfield/sun_afuzusgbewygvixv,J,True
w12fbd4a,False,1368.0,finger,railway/sun_atutomffrubpoiva,house/sun_aangbuylfvckqqoo,F,True
w12fbd4a,False,1409.0,rebel,garage/sun_davtjcuielbxnyza,bookstore/sun_aamunjvxvlcyagxh,J,True
w12fbd4a,False,1179.0,captive,pool/sun_ammyodxmkwfauuzp,garage/sun_davtjcuielbxnyza,J,True
w12fbd4a,False,1319.0,keeper,kitchen/sun_aizcycyyvgfcdnzp,pool/sun_ammyodxmkwfauuzp,F,True
w12fbd4a,False,1022.0,cactus,bookstore/sun_aamunjvxvlcyagxh,river/sun_abktmmreusnujejq,F,True
w12fbd4a,False,1336.0,agent,campsite/sun_asbhlaoploqpjahx,computerroom/sun_azkmsfiuzzekamsy,F,True
w12fbd4a,False,1115.0,dandelion,grocery/sun_atlvleypygwzuszx,forest/sun_anfpmkqemzwfixbm,F,True
w12fbd4a,False,1364.0,department,gym/sun_abcjjambqjxedqdv,musuem/sun_aqrchpiffnzkysmc,F,True
w12fbd4a,False,993.0,parrot,forest/sun_anfpmkqemzwfixbm,kitchen/sun_aizcycyyvgfcdnzp,J,True
w12fbd4a,False,1362.0,gravel,greenhouse/sun_bxiwqwbzndahlxxp,gym/sun_abcjjambqjxedqdv,J,True
w12fbd4a,False,1059.0,rouge,castle/sun_anlbycxbwyapqbza,grocery/sun_atlvleypygwzuszx,F,True
w12fbd4a,False,1046.0,stairs,airport/sun_aqytxlpqgdgggfum,castle/sun_anlbycxbwyapqbza,J,True
w12fbd4a,False,1239.0,villain,auditorium/sun_aiheutdgogkujwri,greenhouse/sun_bxiwqwbzndahlxxp,J,True
w12fbd4a,False,1441.0,parrot,forest/sun_anfpmkqemzwfixbm,garage/sun_davtjcuielbxnyza,J,True
w12fbd4a,False,912.0,villain,auditorium/sun_aiheutdgogkujwri,beach/sun_aawqdbpihmlbwyyn,F,True
w12fbd4a,False,912.0,rouge,castle/sun_anlbycxbwyapqbza,pool/sun_ammyodxmkwfauuzp,F,True
w12fbd4a,False,1084.0,agent,campsite/sun_asbhlaoploqpjahx,downtown/sun_aljrvcabwnwkorml,F,True
w12fbd4a,False,1339.0,tread,musuem/sun_aqrchpiffnzkysmc,grocery/sun_atlvleypygwzuszx,F,True
w12fbd4a,False,1318.0,jeans,river/sun_abktmmreusnujejq,campsite/sun_asbhlaoploqpjahx,J,True
w12fbd4a,False,1461.0,stairs,airport/sun_aqytxlpqgdgggfum,musuem/sun_aqrchpiffnzkysmc,F,True
w12fbd4a,False,902.0,captive,pool/sun_ammyodxmkwfauuzp,railway/sun_atutomffrubpoiva,J,True
w12fbd4a,False,940.0,rebel,garage/sun_davtjcuielbxnyza,footballfield/sun_afuzusgbewygvixv,J,True
w12fbd4a,False,885.0,keeper,kitchen/sun_aizcycyyvgfcdnzp,house/sun_aangbuylfvckqqoo,F,True
w12fbd4a,False,884.0,refrigerator,house/sun_aangbuylfvckqqoo,airport/sun_aqytxlpqgdgggfum,F,True
w12fbd4a,False,1068.0,department,gym/sun_abcjjambqjxedqdv,forest/sun_anfpmkqemzwfixbm,J,True
w12fbd4a,False,960.0,cactus,bookstore/sun_aamunjvxvlcyagxh,kitchen/sun_aizcycyyvgfcdnzp,F,True
w12fbd4a,False,988.0,goddess,computerroom/sun_azkmsfiuzzekamsy,greenhouse/sun_bxiwqwbzndahlxxp,F,True
w12fbd4a,False,958.0,editorial,beach/sun_aawqdbpihmlbwyyn,river/sun_abktmmreusnujejq,J,True
w12fbd4a,False,960.0,gravel,greenhouse/sun_bxiwqwbzndahlxxp,bookstore/sun_aamunjvxvlcyagxh,F,True
w12fbd4a,False,1201.0,dandelion,grocery/sun_atlvleypygwzuszx,castle/sun_anlbycxbwyapqbza,J,True
w12fbd4a,False,1081.0,cauliflower,footballfield/sun_afuzusgbewygvixv,computerroom/sun_azkmsfiuzzekamsy,J,True
w12fbd4a,False,1171.0,tiger,downtown/sun_aljrvcabwnwkorml,gym/sun_abcjjambqjxedqdv,F,True
w12fbd4a,False,1057.0,finger,railway/sun_atutomffrubpoiva,auditorium/sun_aiheutdgogkujwri,J,True
w12fbd4a,False,1927.0,jeans,river/sun_abktmmreusnujejq,musuem/sun_aqrchpiffnzkysmc,J,True
w12fbd4a,False,1043.0,villain,auditorium/sun_aiheutdgogkujwri,computerroom/sun_azkmsfiuzzekamsy,F,True
w12fbd4a,False,1141.0,goddess,computerroom/sun_azkmsfiuzzekamsy,pool/sun_ammyodxmkwfauuzp,J,True
w12fbd4a,False,1285.0,tiger,downtown/sun_aljrvcabwnwkorml,house/sun_aangbuylfvckqqoo,J,True
w12fbd4a,False,894.0,captive,pool/sun_ammyodxmkwfauuzp,castle/sun_anlbycxbwyapqbza,J,True
w12fbd4a,False,1092.0,stairs,airport/sun_aqytxlpqgdgggfum,beach/sun_aawqdbpihmlbwyyn,J,True
w12fbd4a,False,1271.0,rebel,garage/sun_davtjcuielbxnyza,greenhouse/sun_bxiwqwbzndahlxxp,J,True
w12fbd4a,False,1341.0,refrigerator,house/sun_aangbuylfvckqqoo,kitchen/sun_aizcycyyvgfcdnzp,J,True
w12fbd4a,False,1016.0,gravel,greenhouse/sun_bxiwqwbzndahlxxp,grocery/sun_atlvleypygwzuszx,J,True
w12fbd4a,False,1537.0,finger,railway/sun_atutomffrubpoiva,bookstore/sun_aamunjvxvlcyagxh,J,True
w12fbd4a,False,1032.0,cauliflower,footballfield/sun_afuzusgbewygvixv,gym/sun_abcjjambqjxedqdv,J,True
w12fbd4a,False,1045.0,department,gym/sun_abcjjambqjxedqdv,auditorium/sun_aiheutdgogkujwri,F,True
w12fbd4a,False,1206.0,editorial,beach/sun_aawqdbpihmlbwyyn,garage/sun_davtjcuielbxnyza,J,True
w12fbd4a,False,1503.0,parrot,forest/sun_anfpmkqemzwfixbm,airport/sun_aqytxlpqgdgggfum,F,True
w12fbd4a,False,1176.0,agent,campsite/sun_asbhlaoploqpjahx,downtown/sun_aljrvcabwnwkorml,J,True
w12fbd4a,False,1153.0,rouge,castle/sun_anlbycxbwyapqbza,river/sun_abktmmreusnujejq,F,True
w12fbd4a,False,1493.0,dandelion,grocery/sun_atlvleypygwzuszx,footballfield/sun_afuzusgbewygvixv,F,True
w12fbd4a,False,1316.0,keeper,kitchen/sun_aizcycyyvgfcdnzp,forest/sun_anfpmkqemzwfixbm,F,True
w12fbd4a,False,1387.0,tread,musuem/sun_aqrchpiffnzkysmc,railway/sun_atutomffrubpoiva,J,True
w12fbd4a,False,1181.0,cactus,bookstore/sun_aamunjvxvlcyagxh,campsite/sun_asbhlaoploqpjahx,J,True
wfc6c38d,True,1946.0,patient,auditorium/sun_ahxfbcfdtvgnrivf,castle/sun_aduovtnrsmdtcpie,J,True
wfc6c38d,False,2226.0,octopus,greenhouse/sun_apjhtwdcpezmnlze,footballfield/sun_afihcbvbdxmnexyh,F,True
wfc6c38d,False,1112.0,penguin,house/sun_awvfftwqwfbjqmmu,grocery/sun_afjotbibjndyibuy,J,True
wfc6c38d,False,941.0,captive,kitchen/sun_ajmwiafzffjerzeb,pool/sun_aztsporcpcmiibon,F,True
wfc6c38d,False,779.0,elbow,forest/sun_almbxcurjahdxery,bookstore/sun_auwghripdoxzluuk,J,True
wfc6c38d,False,905.0,rebel,garage/sun_dswqerijtizeqkhu,forest/sun_almbxcurjahdxery,F,True
wfc6c38d,False,912.0,cue,gym/sun_appsvbfzhwrmtrje,auditorium/sun_ahxfbcfdtvgnrivf,F,True
wfc6c38d,False,1106.0,strawberry,railway/sun_avugyywnswogxvlh,campsite/sun_amejpvolcgftwwch,J,True
wfc6c38d,False,931.0,saxophone,river/sun_aiazxjumlgdcrfpn,computerroom/sun_akbfsjykwgllwszc,F,True
wfc6c38d,False,1225.0,grizzly,beach/sun_abrqamdurwzygcjy,downtown/sun_bubeehcgngkyqymr,J,True
wfc6c38d,False,767.0,eagle,downtown/sun_bubeehcgngkyqymr,greenhouse/sun_apjhtwdcpezmnlze,J,True
wfc6c38d,False,813.0,fellow,pool/sun_aztsporcpcmiibon,garage/sun_dswqerijtizeqkhu,F,True
wfc6c38d,False,677.0,electron,campsite/sun_amejpvolcgftwwch,musuem/sun_ayrwspiydnlwhouo,J,True
wfc6c38d,False,1339.0,horse,grocery/sun_afjotbibjndyibuy,kitchen/sun_ajmwiafzffjerzeb,F,True
wfc6c38d,False,1436.0,idol,musuem/sun_ayrwspiydnlwhouo,beach/sun_abrqamdurwzygcjy,F,True
wfc6c38d,False,732.0,tart,castle/sun_aduovtnrsmdtcpie,house/sun_awvfftwqwfbjqmmu,F,True
wfc6c38d,False,974.0,sand,bookstore/sun_auwghripdoxzluuk,airport/sun_axuntpkgfijknxde,J,True
wfc6c38d,False,637.0,barracuda,airport/sun_axuntpkgfijknxde,river/sun_aiazxjumlgdcrfpn,J,True
wfc6c38d,False,1773.0,seagull,footballfield/sun_afihcbvbdxmnexyh,gym/sun_appsvbfzhwrmtrje,F,True
wfc6c38d,False,791.0,mister,computerroom/sun_akbfsjykwgllwszc,railway/sun_avugyywnswogxvlh,J,True
wfc6c38d,False,1300.0,mister,computerroom/sun_akbfsjykwgllwszc,downtown/sun_bubeehcgngkyqymr,F,True
wfc6c38d,False,774.0,rebel,garage/sun_dswqerijtizeqkhu,house/sun_awvfftwqwfbjqmmu,F,True
wfc6c38d,False,842.0,grizzly,beach/sun_abrqamdurwzygcjy,footballfield/sun_afihcbvbdxmnexyh,J,True
wfc6c38d,False,705.0,fellow,pool/sun_aztsporcpcmiibon,airport/sun_axuntpkgfijknxde,J,True
wfc6c38d,False,619.0,penguin,house/sun_awvfftwqwfbjqmmu,kitchen/sun_ajmwiafzffjerzeb,F,True
wfc6c38d,False,664.0,saxophone,river/sun_aiazxjumlgdcrfpn,railway/sun_avugyywnswogxvlh,J,True
wfc6c38d,False,783.0,seagull,footballfield/sun_afihcbvbdxmnexyh,pool/sun_aztsporcpcmiibon,J,True
wfc6c38d,False,694.0,electron,campsite/sun_amejpvolcgftwwch,river/sun_aiazxjumlgdcrfpn,J,True
wfc6c38d,False,691.0,tart,castle/sun_aduovtnrsmdtcpie,musuem/sun_ayrwspiydnlwhouo,J,True
wfc6c38d,False,718.0,sand,bookstore/sun_auwghripdoxzluuk,greenhouse/sun_apjhtwdcpezmnlze,J,True
wfc6c38d,False,552.0,octopus,greenhouse/sun_apjhtwdcpezmnlze,computerroom/sun_akbfsjykwgllwszc,F,True
wfc6c38d,False,804.0,barracuda,airport/sun_axuntpkgfijknxde,castle/sun_aduovtnrsmdtcpie,J,True
wfc6c38d,False,790.0,captive,kitchen/sun_ajmwiafzffjerzeb,gym/sun_appsvbfzhwrmtrje,F,True
wfc6c38d,False,749.0,idol,musuem/sun_ayrwspiydnlwhouo,campsite/sun_amejpvolcgftwwch,J,True
wfc6c38d,False,705.0,elbow,forest/sun_almbxcurjahdxery,auditorium/sun_ahxfbcfdtvgnrivf,J,True
wfc6c38d,False,607.0,eagle,downtown/sun_bubeehcgngkyqymr,grocery/sun_afjotbibjndyibuy,F,True
wfc6c38d,False,697.0,horse,grocery/sun_afjotbibjndyibuy,garage/sun_dswqerijtizeqkhu,J,True
wfc6c38d,False,724.0,cue,gym/sun_appsvbfzhwrmtrje,forest/sun_almbxcurjahdxery,J,True
wfc6c38d,False,612.0,patient,auditorium/sun_ahxfbcfdtvgnrivf,beach/sun_abrqamdurwzygcjy,J,True
wfc6c38d,False,650.0,strawberry,railway/sun_avugyywnswogxvlh,bookstore/sun_auwghripdoxzluuk,F,True
wfc6c38d,False,909.0,rebel,garage/sun_dswqerijtizeqkhu,auditorium/sun_ahxfbcfdtvgnrivf,F,True
wfc6c38d,False,766.0,idol,musuem/sun_ayrwspiydnlwhouo,bookstore/sun_auwghripdoxzluuk,J,True
wfc6c38d,False,640.0,eagle,downtown/sun_bubeehcgngkyqymr,garage/sun_dswqerijtizeqkhu,F,True
wfc6c38d,False,712.0,octopus,greenhouse/sun_apjhtwdcpezmnlze,downtown/sun_bubeehcgngkyqymr,J,True
wfc6c38d,False,911.0,penguin,house/sun_awvfftwqwfbjqmmu,kitchen/sun_ajmwiafzffjerzeb,J,True
