wid,practice,presentation_times,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
w0a28cf4,False,"[883.7000000178814, 1378.699999988079, 1642.0999999940395]",left,follower,slope,left,3904.5,4852.600000023842,follower,no,5298.200000017881,other
w0a28cf4,False,"[961.7999999821186, 1724.4000000059605]",left,volleyball,bell,right,2686.199999988079,3322.5999999940395,bell,no,3877.399999976158,other
w1e27c75,True,"[10760.699999988079, 1366.6000000238419, 1744.0999999940395, 979.6999999880791, 1813.7000000178814, 423.5, 2393.7999999821186]",left,coleslaw,survey,left,19482.09999999404,20225.90000000596,coleslaw,coleslaw,26901.09999999404,correct
w1e27c75,False,"[9.599999994039536, 341.0, 1835.4000000059605]",left,doctor,tuba,left,2186.0,2965.199999988079,doctor,doctir,4523.899999976158,correct
w1e27c75,False,[2887.7999999821186],left,toaster,saturn,left,2887.7999999821186,3425.5999999940395,toaster,toaster,5075.5,correct
w1e27c75,False,[1612],left,barn,trumpet,left,1612.0,2157.600000023842,barn,barn,3194.0,correct
w1e27c75,False,[1211.800000011921],left,mechanic,human,left,1211.800000011921,1658.9000000059605,mechanic,mechanic,3704.0999999940395,correct
w1e27c75,False,"[1063.7000000178814, 1762.699999988079, 316.59999999403954]",left,ointment,vessel,left,3143.0,3742.9000000059605,ointment,ointment ,7360.300000011921,correct
w1e27c75,False,[1111.9000000059605],left,class,claw,left,1111.9000000059605,1614.7000000178814,class,class,2677.5999999940395,correct
w1e27c75,False,[1018.6999999880791],left,lunch,bathroom,left,1018.6999999880791,1419.0,lunch,kunch,2593.699999988079,correct
w1e27c75,False,[1321.300000011921],left,dustpan,lime,left,1321.300000011921,2943.0,dustpan,dustpan,4826.4000000059605,correct
w1e27c75,False,"[1390.2999999821186, 1579.2000000178814]",left,shrub,telescope,right,2969.5,3443.4000000059605,telescope,telescope ,6430.0,correct
w1e27c75,False,"[693.7999999821186, 1733.300000011921]",right,quail,canoe,left,2427.0999999940395,2728.4000000059605,canoe,canoe,6726.9000000059605,correct
w1e27c75,False,"[990.5, 826.7999999821186, 729.6000000238419]",left,pastry,continent,left,2546.9000000059605,3622.699999988079,pastry,pastry,5203.9000000059605,correct
w1e27c75,False,[1000],left,college,cylinder,left,1000.0,1854.5,college,collage,3649.399999976158,other
w1e27c75,False,[1377.5999999940395],left,oats,author,left,1377.5999999940395,1594.5999999940395,oats,oats,2469.0999999940395,correct
w1e27c75,False,"[1293.0999999940395, 906.8000000119209, 720.8000000119209]",left,person,glasses,left,2920.7000000178814,3915.9000000059605,person,person,5569.0,correct
w1e27c75,False,"[768.0999999940395, 1312.6000000238419]",left,terminal,robot,right,2080.7000000178814,2735.800000011921,robot,robot,4546.9000000059605,correct
w1e27c75,False,[1313.0],left,herb,mattress,left,1313.0,2073.5,herb,herb,2893.2999999821186,correct
w1e27c75,False,[1385.6000000238419],left,pipe,crib,left,1385.6000000238419,1978.9000000059605,pipe,pipe,3068.9000000059605,correct
w1e27c75,False,[1507.4000000059605],left,spatula,cuff,left,1507.4000000059605,1923.5999999940395,spatula,spatula,4282.5999999940395,correct
w1e27c75,False,[987.7000000178814],left,suite,bride,left,987.7000000178814,1386.9000000059605,suite,suite,2388.800000011921,correct
w8b27b76,True,"[1803.5, 1143.0999999940395, 4242.0, 2879.9000000059605]",left,vinegar,pimple,right,10068.5,11176.799999982119,pimple,pimple,11974.59999999404,correct
w8b27b76,False,"[892.5999999940395, 8903.5]",left,space,garden,left,9796.09999999404,,,,,timeout
w8b27b76,False,"[1235.9000000059605, 818.8999999761581, 677.8000000119209, 1113.300000011921]",left,bug,ceramics,right,3845.9000000059605,5558.5,ceramics,ceramic,6570.5999999940395,other
w8b27b76,False,"[759.0, 3011.9000000059605]",left,stallion,universe,right,3770.9000000059605,4634.5,universe,universe,6081.0999999940395,correct
w8b27b76,False,"[673.2000000178814, 832.5999999940395, 1208.5, 1006.6999999880791, 593.7000000178814, 1058.0999999940395]",left,driver,mule,right,5372.800000011921,7139.300000011921,mule,bun,7962.5,intrusion
w8b27b76,False,"[621.5999999940395, 754.3000000119209, 2253.899999976158]",left,officer,cable,left,3629.7999999821186,4769.199999988079,officer,market,6821.5,intrusion
w8b27b76,False,"[657.5999999940395, 713.1999999880791, 2170.800000011921]",left,collar,sergeant,left,3541.5999999940395,4800.299999982119,collar,collar,5527.5999999940395,correct
w8b27b76,False,"[492.90000000596046, 1666.699999988079]",left,honey,bun,right,2159.5999999940395,3531.800000011921,bun,bun,4090.5999999940395,correct
w8b27b76,False,"[453.09999999403954, 1403.2000000178814]",left,banker,nitrogen,right,1856.300000011921,2738.5,nitrogen,nitrogen,4216.200000017881,correct
w8b27b76,False,"[577.6999999880791, 1352.300000011921]",left,bone,bed,right,1930.0,2623.5,bed,bed,2987.5999999940395,correct
w8b27b76,False,"[484.09999999403954, 593.2999999821186, 573.8000000119209]",left,siding,staff,left,1651.199999988079,2296.399999976158,siding,siding,3956.5,correct
w8b27b76,False,"[528.0, 1766.199999988079]",right,pecan,kite,left,2294.199999988079,2844.199999988079,kite,kite,3351.9000000059605,correct
w8b27b76,False,"[534.8000000119209, 1675.8999999761581]",left,appendage,mermaid,right,2210.699999988079,2824.699999988079,mermaid,mermaid,3862.0999999940395,correct
w8b27b76,False,"[457.80000001192093, 1661.699999988079]",left,match,frame,right,2119.5,4654.700000017881,frame,structure,5716.800000011921,other
w8b27b76,False,"[481.59999999403954, 429.7000000178814, 538.7999999821186]",left,painting,gymnast,left,1450.0999999940395,2099.300000011921,painting,painting,2937.2000000178814,correct
w8b27b76,False,"[508.0, 1362.4000000059605]",left,detective,sneaker,right,1870.4000000059605,2350.800000011921,sneaker,sneaker,3157.5,correct
w8b27b76,False,"[449.90000000596046, 1262.2999999821186]",left,predator,chocolate,right,1712.199999988079,2191.4000000059605,chocolate,chocolate,3229.7999999821186,correct
w8b27b76,False,"[413.09999999403954, 743.3000000119209, 1788.0999999940395]",left,moss,haystack,left,2944.5,3457.0,moss,sergaent,5917.200000017881,intrusion
w8b27b76,False,"[522.4000000059605, 2799.699999988079]",left,rooster,shovel,right,3322.0999999940395,3841.0,shovel,shovel,4659.199999988079,correct
w8b27b76,False,"[393.7999999821186, 1257.0999999940395]",left,market,meadow,right,1650.8999999761581,2054.5999999940395,meadow,meadow,2843.0999999940395,correct
wbc79f63,True,"[488, 1829.699999999255]",left,museum,crab,left,2317.699999999255,5932.5,museum,,8169.9000000003725,empty
wbc79f63,False,"[718.2999999988824, 4311.700000001118]",left,fugitive,creature,right,5030.0,6120.299999998882,creature,creature,8882.39999999851,correct
wbc79f63,False,[3100.5999999996275],left,artist,acrobat,left,3100.5999999996275,4260.199999999255,artist,artist,6692.9000000003725,correct
wbc79f63,False,"[1119.0, 1922.7000000011176]",left,dorm,skull,right,3041.7000000011176,4421.800000000745,skull,skull,9410.0,correct
wbc79f63,False,"[1226.7999999988824, 906.5, 1786.800000000745]",left,spatula,chest,left,3920.0999999996275,5543.699999999255,spatula,spatular,10356.0,correct
wbc79f63,False,"[778.6000000014901, 5639.89999999851]",left,folder,lodge,right,6418.5,7671.4000000003725,lodge,school,9479.800000000745,other
wbc79f63,False,"[692.5999999996275, 2124.5]",left,department,drug,right,2817.0999999996275,4310.9000000003725,drug,drug,6431.4000000003725,correct
wbc79f63,False,"[847.6999999992549, 1699.0]",left,winner,pin,right,2546.699999999255,3281.0,pin,pin,4319.199999999255,correct
wbc79f63,False,"[708.9000000003725, 1706.0]",left,planet,bull,right,2414.9000000003725,2768.800000000745,bull,bull,4032.7000000011176,correct
wbc79f63,False,[1951.2000000011176],left,wheel,rice,left,1951.2000000011176,4413.9000000003725,wheel,wheel,8770.800000000745,correct
wbc79f63,False,[1866.800000000745],left,trout,dynamite,left,1866.800000000745,2956.4000000003725,trout,trout,5229.5,correct
wbc79f63,False,"[781.5, 1929.5999999996275]",left,compass,beast,right,2711.0999999996275,3556.5999999996275,beast,beast,6049.5,correct
wbc79f63,False,"[856.0, 2365.2999999988824]",left,crater,switch,right,3221.2999999988824,4328.699999999255,switch,choose,5960.699999999255,other
wbc79f63,False,[1815.199999999255],left,rug,record,left,1815.199999999255,3170.699999999255,rug,rug,4147.9000000003725,correct
wbc79f63,False,"[802.5999999996275, 3445.10000000149, 2762.2999999988824]",left,prince,clown,left,7010.0,9005.700000001118,prince,pin,9841.800000000745,intrusion
wbc79f63,False,"[1025.0999999996275, 2622.5999999996275]",left,sticker,underwear,right,3647.699999999255,5142.0,underwear,pants,8178.799999998882,other
wbc79f63,False,"[1746.5, 573.2000000011176, 1868.199999999255]",left,list,wagon,left,4187.9000000003725,5099.0999999996275,list,list,7423.4000000003725,correct
wbc79f63,False,"[627.5999999996275, 1873.699999999255]",left,suburb,concert,right,2501.2999999988824,4088.9000000003725,concert,skull,6135.5,intrusion
wbc79f63,False,"[836.2000000011176, 537.8999999985099, 1155.4000000003725]",left,tractor,sunrise,left,2529.5,3582.0,tractor,tractor,6809.800000000745,correct
wbc79f63,False,[1767.0999999996275],left,mushroom,dad,left,1767.0999999996275,2571.7999999988824,mushroom,mushroom,5630.299999998882,correct
w68042bc,True,"[8222.800000011921, 759.4000000059605, 551.0999999940395, 5882.5999999940395]",left,champagne,nitrogen,right,15415.90000000596,17028.600000023842,nitrogen,nitrogen,24225.5,correct
w68042bc,False,"[1099.9000000059605, 659.0999999940395, 1996.0, 2859.4000000059605]",left,biologist,fellow,left,6614.4000000059605,9300.40000000596,biologist,class,10963.40000000596,intrusion
w68042bc,False,"[654.8000000119209, 420.69999998807907, 352.40000000596046, 386.40000000596046, 2232.199999988079]",left,throne,shirt,left,4046.5,5031.800000011921,throne,throne,6533.300000011921,correct
w68042bc,False,"[645.1000000238419, 340.2999999821186, 336.30000001192093, 2531.5999999940395]",left,rose,purse,right,3853.300000011921,4756.600000023842,purse,purse,6140.700000017881,correct
w68042bc,False,"[610.9000000059605, 499.59999999403954, 365.80000001192093, 1245.9000000059605]",left,hostage,volcano,left,2722.2000000178814,3794.800000011921,hostage,hostage,5835.300000011921,correct
w68042bc,False,"[587.0, 647.7000000178814, 499, 3879]",left,van,bandit,left,5612.700000017881,6643.800000011921,van,rooster,8191.5,intrusion
w68042bc,False,"[684.0, 331.30000001192093, 303.90000000596046, 1188.5999999940395]",left,subway,detective,left,2507.800000011921,3717.7000000178814,subway,subway,5912.9000000059605,correct
w68042bc,False,"[511.2999999821186, 643.7000000178814, 539.0, 2729.0]",left,telephone,witch,right,4423.0,5398.799999982119,witch,volcano,7323.299999982119,intrusion
w68042bc,False,"[573.1999999880791, 734.2000000178814, 685.4000000059605, 6418.699999988079]",left,class,blueprint,left,8411.5,8730.90000000596,class,mint,9618.800000011921,intrusion
w68042bc,False,"[624.5, 329.30000001192093, 323.2999999821186, 1004.0999999940395]",left,cob,badge,left,2281.199999988079,3014.5999999940395,cob,cob,4126.699999988079,correct
w68042bc,False,"[566.2999999821186, 1554.4000000059605, 361.40000000596046, 1083.5999999940395]",left,sand,rooster,left,3565.699999988079,3917.0999999940395,sand,sand,4937.799999982119,correct
w68042bc,False,"[516.5999999940395, 575.8000000119209, 338.59999999403954, 1172.0]",left,furniture,digger,right,2603.0,3514.0,digger,volcano,5801.4000000059605,intrusion
w68042bc,False,"[670.5999999940395, 374.5, 330.40000000596046, 1067.8999999761581]",left,kettle,popcorn,right,2443.399999976158,3091.399999976158,popcorn,popcorn,5868.399999976158,correct
w68042bc,False,"[725.0, 360.40000000596046, 290.2000000178814, 895.0999999940395]",left,mint,bullet,left,2270.7000000178814,3000.100000023842,mint,mint,4294.0,correct
w68042bc,False,"[570.7999999821186, 332.2000000178814, 306.0, 421.2999999821186, 752.1000000238419]",left,can,teacher,left,2382.4000000059605,2674.0,can,can,3620.5,correct
w68042bc,False,"[568.3000000119209, 714.6999999880791, 428.60000002384186, 2386.899999976158]",left,asteroid,dollar,left,4098.5,4812.800000011921,asteroid,biologist,8057.600000023842,intrusion
w68042bc,False,"[645.3000000119209, 621.4000000059605, 477.7999999821186, 414.80000001192093, 2042.0999999940395]",left,ring,gavel,left,4201.4000000059605,5283.200000017881,ring,chocolate,7624.0,intrusion
w68042bc,False,"[504.90000000596046, 344.59999999403954, 317.59999999403954, 898.3000000119209]",left,spice,diaper,left,2065.4000000059605,2911.5,spice,diaper,3973.5999999940395,intrusion
w68042bc,False,"[459.7000000178814, 330.0, 315.5, 787.2999999821186]",left,costume,banker,left,1892.5,2665.7000000178814,costume,costume,4750.9000000059605,correct
w68042bc,False,"[485.5, 827.5999999940395, 734.5, 4213.300000011921]",left,owner,chocolate,right,6260.9000000059605,7182.199999988079,chocolate,telephoem,12910.59999999404,intrusion
we9a3929,True,"[1601.3999998569489, 5211.400000095367, 2433.2999999523163]",left,owl,beaver,left,9246.099999904633,9820.299999952316,owl,owl,10304.099999904633,correct
we9a3929,False,"[862.0, 823.0, 1088.2000000476837]",right,quail,dill,left,2773.2000000476837,4078.600000143051,dill,city,4485.100000143051,other
we9a3929,False,"[677.7999999523163, 258.2999999523163, 1152.7000000476837]",right,angel,graduate,right,2088.7999999523163,3266.0999999046326,angel,angel,3699.5999999046326,correct
we9a3929,False,"[508.40000009536743, 1327.0]",right,cobweb,cat,left,1835.4000000953674,2288.2999999523163,cat,cat,2703.5999999046326,correct
we9a3929,False,"[623.5, 302.60000014305115, 747.0999999046326]",right,nucleus,wrist,right,1673.2000000476837,2424.300000190735,nucleus,nucleus,3472.4000000953674,correct
we9a3929,False,"[558.7999999523163, 764.9000000953674, 1932.7999999523163]",right,knapsack,head,right,3256.5,4537.899999856949,knapsack,growl,5054.599999904633,other
we9a3929,False,"[441.19999980926514, 1154.2000000476837]",right,album,pocketbook,left,1595.3999998569489,2121.699999809265,pocketbook,pocketbook,3359.0999999046326,correct
we9a3929,False,"[508.59999990463257, 853.3000001907349, 790.0, 1078.5]",right,snack,grill,left,3230.4000000953674,3990.5,grill,city,4397.200000047684,other
we9a3929,False,"[480.09999990463257, 1044.5999999046326]",right,spool,rabbit,left,1524.6999998092651,2041.2999999523163,rabbit,rabbit,2567.899999856949,correct
we9a3929,False,"[500.69999980926514, 1937.7000000476837]",left,marble,garlic,right,2438.399999856949,3103.0,garlic,city,3535.699999809265,other
we9a3929,False,"[578.2999999523163, 343.7999999523163, 579.9000000953674]",right,portrait,doughnut,right,1502.0,2930.899999856949,portrait,notebook,3605.899999856949,intrusion
we9a3929,False,"[499.7999999523163, 780.4000000953674]",left,star,quilt,right,1280.2000000476837,1728.3999998569489,quilt,quilt,2103.7999999523163,correct
we9a3929,False,"[582.4000000953674, 1539.4000000953674]",left,vampire,notebook,right,2121.800000190735,2443.2000000476837,notebook,train,3171.9000000953674,other
we9a3929,False,"[531.2000000476837, 188.70000004768372, 571.5]",right,ambulance,siding,right,1291.4000000953674,2151.4000000953674,ambulance,ambulance,3152.7000000476837,correct
we9a3929,False,"[669.4000000953674, 501.90000009536743, 532.6999998092651]",right,supermarket,cafeteria,right,1704.0,2243.600000143051,supermarket,supermarket,3203.600000143051,correct
we9a3929,False,"[577.4000000953674, 291.2999999523163, 381.7999999523163]",left,statue,napkin,left,1250.5,3622.7000000476837,statue,statue,4373.700000047684,correct
we9a3929,False,"[451.30000019073486, 371.0, 326.69999980926514]",left,clothes,bandanna,left,1149.0,1491.0,clothes,clothes,2035.0,correct
we9a3929,False,[883.6000001430511],left,world,shingle,left,883.6000001430511,1352.9000000953674,world,world,1748.5,correct
we9a3929,False,"[578.2999999523163, 902.1000001430511]",left,syrup,producer,right,1480.4000000953674,1750.7999999523163,producer,river,2167.5999999046326,other
we9a3929,False,"[554.2999999523163, 242.40000009536743, 1566.6999998092651, 1117.7000000476837]",right,pill,editorial,left,3481.0999999046326,4502.899999856949,editorial,river,4908.299999952316,other
w7d6facb,True,"[798.1000003814697, 966.5, 2105.5, 295.5, 385.2999997138977, 3175.0, 4205.200000286102]",left,contract,commander,left,11931.10000038147,13748.800000190735,contract,contract,15258.10000038147,correct
w7d6facb,False,"[4077.0, 1657.0999999046326]",left,margarine,sugar,right,5734.099999904633,6655.5,sugar,sugar,7618.89999961853,correct
w3c30b10,True,"[5680, 5254, 1768]",left,sun,car,left,12702.0,14068.0,sun,Sun,15314.0,correct
w3c30b10,False,"[1036, 5150]",left,cougar,relish,left,6186.0,8940.0,cougar,cougar,10845.0,correct
w3c30b10,False,"[976, 642, 1456]",left,puppy,chemical,left,3074.0,4080.0,puppy,puppy,5559.0,correct
w3c30b10,False,"[871, 1362]",left,cup,bathtub,right,2233.0,4769.0,bathtub,bathtub,6444.0,correct
w3c30b10,False,"[699, 488, 805]",left,monk,register,left,1992.0,2715.0,monk,monk,3494.0,correct
w3c30b10,False,"[865, 1009, 845]",left,buffalo,litter,left,2719.0,3593.0,buffalo,buffalo,5186.0,correct
w3c30b10,False,"[859, 2582]",left,bush,shoelace,right,3441.0,5297.0,shoelace,laces,6137.0,other
w3c30b10,False,"[2894, 642, 915]",left,comet,leopard,left,4451.0,5137.0,comet,comet,6142.0,correct
w3c30b10,False,"[941, 2023]",left,cabin,sack,right,2964.0,3788.0,sack,sack,4633.0,correct
w3c30b10,False,"[899, 2063]",left,note,pole,right,2962.0,3746.0,pole,pole,4390.0,correct
w3c30b10,False,"[728, 420, 1478]",left,juggler,employee,left,2626.0,3552.0,juggler,juggler,5224.0,correct
w3c30b10,False,"[924, 1480]",left,bandanna,funeral,right,2404.0,3311.0,funeral,funeral,4612.0,correct
w3c30b10,False,"[722, 430, 759, 895]",left,sock,sand,right,2806.0,3743.0,sand,sand,5335.0,correct
w3c30b10,False,"[1147, 494, 664]",left,banana,hoop,left,2305.0,3099.0,banana,banana,4266.0,correct
w3c30b10,False,"[774, 1377]",left,cashier,gorilla,right,2151.0,2992.0,gorilla,gorilla,4374.0,correct
w3c30b10,False,"[1243, 1743]",left,nurse,queen,right,2986.0,3855.0,queen,queen,4658.0,correct
w3c30b10,False,"[725, 666, 426, 1026]",left,universe,flag,right,2843.0,3675.0,flag,flag,4467.0,correct
w3c30b10,False,"[645, 1544]",left,tape,lily,right,2189.0,2916.0,lily,lily,3811.0,correct
w3c30b10,False,"[763, 1475]",left,briefcase,shelf,right,2238.0,3019.0,shelf,shelf,4094.0,correct
w3c30b10,False,"[796, 889, 1216]",left,child,ham,left,2901.0,3671.0,child,child,4530.0,correct
w0ff2325,True,"[2559, 1752, 19568, 4064, 2095]",left,gown,cello,,,,,,,timeout
w0ff2325,False,"[2695, 12324]",left,compass,yoke,,,,,,,timeout
w0ff2325,False,"[1384, 13635]",left,oven,monkey,,,,,,,timeout
w0ff2325,False,"[1805, 13214]",left,badge,mustard,,,,,,,timeout
w0ff2325,False,"[1454, 13562]",left,kleenex,stump,,,,,,,timeout
w0ff2325,False,"[1448, 13569]",left,sweater,leopard,,,,,,,timeout
w0ff2325,False,"[2222, 1472, 1657]",right,kiwi,aspirin,right,5351.0,7687.0,kiwi,kiwi,11152.0,correct
w0ff2325,False,"[1111, 13909]",left,worker,world,,,,,,,timeout
w0ff2325,False,"[775, 1320, 1337]",right,animal,beverage,right,3432.0,5416.0,animal,animal,9896.0,correct
w0ff2325,False,"[1200, 2032]",left,potato,cracker,right,3232.0,4744.0,cracker,cracker,9593.0,correct
w0ff2325,False,"[1242, 2137]",left,colonel,judge,right,3379.0,4867.0,judge,judge,8363.0,correct
w0ff2325,False,"[1575, 545, 2136]",left,acorn,friend,right,4256.0,11344.0,,,,timeout
w0ff2325,False,"[1142, 3328]",left,tie,donkey,right,4470.0,5903.0,donkey,donkey,10584.0,correct
w0ff2325,False,"[1168, 13851]",left,head,sponge,,,,,,,timeout
w0ff2325,False,"[1487, 1001, 2007]",left,thief,foe,left,4495.0,5767.0,thief,thief,9088.0,correct
w0ff2325,False,"[1184, 13833]",left,capital,indian,,,,,,,timeout
w0ff2325,False,"[1090, 13928]",left,electrician,letter,,,,,,,timeout
w0ff2325,False,"[1248, 13769]",left,tooth,bead,,,,,,,timeout
w0ff2325,False,"[645, 14374]",left,antler,ape,,,,,,,timeout
w0ff2325,False,"[695, 952, 1560]",left,fighter,ancestor,left,3207.0,3776.0,fighter,fighter,8119.0,correct
web5b5b4,True,[],,,,right,,,flask,grey,,other
web5b5b4,False,[],,,,right,,,feast,grey box,,other
web5b5b4,False,[6062.0],right,lawn,bomb,right,6062.0,7408.5,lawn,lawn,7977.299999952316,correct
web5b5b4,False,"[5857.399999976158, 2827.300000011921, 3150.599999964237]",left,cat,stereo,right,11835.299999952316,12133.199999988079,stereo,j,14508.599999964237,empty
web5b5b4,False,[],,,,right,,,miner,,,empty
web5b5b4,False,"[1807.2000000476837, 1328.5999999642372]",right,building,railroad,right,3135.800000011921,3752.400000035763,building,building,6053.100000023842,correct
web5b5b4,False,[3087.400000035763],right,spinach,spatula,right,3087.400000035763,4001.0,spinach,,4909.700000047684,empty
web5b5b4,False,"[997.2000000476837, 4670.599999964237]",left,leaf,balcony,right,5667.800000011921,5986.300000011921,balcony,statue,6797.600000023842,intrusion
web5b5b4,False,"[1227.3999999761581, 715.3000000119209, 4493.300000011921]",right,flute,crystal,right,6436.0,7189.399999976158,flute,flute,7938.600000023842,correct
web5b5b4,False,"[500.2000000476837, 427.0999999642372, 1958.9000000357628, 3985.199999988079]",left,surf,statue,right,6871.400000035763,7269.300000011921,statue,statue,8070.200000047684,correct
